toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob
0.0,0.0,0.0,0.5,0.0,186,32,False,True,0,0.025589466094970703,{'verification_digest': 1},False,,verify_digest_0.5,37,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,False,True,0,0.026818513870239258,{'verification_digest': 1},False,,verify_digest_0.5,38,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,False,True,0,0.02625250816345215,{'verification_digest': 1},False,,verify_digest_0.5,39,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,True,True,0,0.024788379669189453,{},False,,verify_digest_0.5,40,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,False,True,0,0.0255129337310791,{'verification_digest': 1},False,,verify_digest_0.5,41,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,True,True,0,0.02420353889465332,{},False,,verify_digest_0.5,42,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,True,True,0,0.024017810821533203,{},False,,verify_digest_0.5,43,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,True,True,0,0.023676395416259766,{},False,,verify_digest_0.5,44,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,False,True,0,0.024011850357055664,{'verification_digest': 1},False,,verify_digest_0.5,45,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,False,True,0,0.026292085647583008,{'verification_digest': 1},False,,verify_digest_0.5,46,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,True,True,0,0.023909807205200195,{},False,,verify_digest_0.5,47,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,False,True,0,0.023568153381347656,{'verification_digest': 1},False,,verify_digest_0.5,48,verify_digest,0.5
0.0,0.0,0.0,0.5,0.0,186,32,True,True,0,0.02436375617980957,{},False,,verify_digest_0.5,49,verify_digest,0.5
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.027538061141967773,{},False,,verify_digest_0.3,0,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.023874759674072266,{'verification_digest': 1},False,,verify_digest_0.3,1,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.0226743221282959,{},False,,verify_digest_0.3,2,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.023932695388793945,{'verification_digest': 1},False,,verify_digest_0.3,3,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.023387908935546875,{},False,,verify_digest_0.3,4,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.024796485900878906,{},False,,verify_digest_0.3,5,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02321004867553711,{},False,,verify_digest_0.3,6,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.022210359573364258,{},False,,verify_digest_0.3,7,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02474808692932129,{},False,,verify_digest_0.3,8,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.025461673736572266,{},False,,verify_digest_0.3,9,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02788853645324707,{},False,,verify_digest_0.3,10,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.025750160217285156,{},False,,verify_digest_0.3,11,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.022806406021118164,{},False,,verify_digest_0.3,12,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.025004863739013672,{'verification_digest': 1},False,,verify_digest_0.3,13,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.027886390686035156,{},False,,verify_digest_0.3,14,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02441120147705078,{},False,,verify_digest_0.3,15,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.023439407348632812,{},False,,verify_digest_0.3,16,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.028995275497436523,{},False,,verify_digest_0.3,17,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.025844812393188477,{'verification_digest': 1},False,,verify_digest_0.3,18,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.02280569076538086,{'verification_digest': 1},False,,verify_digest_0.3,19,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.022739171981811523,{'verification_digest': 1},False,,verify_digest_0.3,20,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.022777080535888672,{'verification_digest': 1},False,,verify_digest_0.3,21,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.02461409568786621,{'verification_digest': 1},False,,verify_digest_0.3,22,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02399730682373047,{},False,,verify_digest_0.3,23,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.028716087341308594,{'verification_digest': 1},False,,verify_digest_0.3,24,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.022518157958984375,{'verification_digest': 1},False,,verify_digest_0.3,25,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02326679229736328,{},False,,verify_digest_0.3,26,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02316141128540039,{},False,,verify_digest_0.3,27,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.02479076385498047,{'verification_digest': 1},False,,verify_digest_0.3,28,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.023525476455688477,{'verification_digest': 1},False,,verify_digest_0.3,29,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.022960662841796875,{'verification_digest': 1},False,,verify_digest_0.3,30,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.02430868148803711,{'verification_digest': 1},False,,verify_digest_0.3,31,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.025603771209716797,{},False,,verify_digest_0.3,32,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.026416301727294922,{},False,,verify_digest_0.3,33,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.022876977920532227,{},False,,verify_digest_0.3,34,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02621746063232422,{},False,,verify_digest_0.3,35,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.033274173736572266,{},False,,verify_digest_0.3,36,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.026613712310791016,{'verification_digest': 1},False,,verify_digest_0.3,37,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02513742446899414,{},False,,verify_digest_0.3,38,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.023527860641479492,{'verification_digest': 1},False,,verify_digest_0.3,39,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.024954795837402344,{},False,,verify_digest_0.3,40,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.026620149612426758,{'verification_digest': 1},False,,verify_digest_0.3,41,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02378368377685547,{},False,,verify_digest_0.3,42,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.02347397804260254,{},False,,verify_digest_0.3,43,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,True,True,0,0.024039745330810547,{},False,,verify_digest_0.3,44,verify_digest,0.3
0.0,0.0,0.0,0.3,0.0,186,32,False,True,0,0.023328304290771484,{'verification_digest': 1},False,,verify_digest_0.3,45,verify_digest,0.3
