toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02366948127746582,{},False,,toeplitz_0.3,23,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.028892040252685547,{},False,,toeplitz_0.3,24,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024497270584106445,{'toeplitz_matrix': 1},False,,toeplitz_0.3,25,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025946378707885742,{},False,,toeplitz_0.3,26,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024288654327392578,{'toeplitz_matrix': 1},False,,toeplitz_0.3,27,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.0259096622467041,{},False,,toeplitz_0.3,28,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.026670455932617188,{},False,,toeplitz_0.3,29,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,False,1,0.023546457290649414,{'toeplitz_matrix': 1},False,,toeplitz_0.3,30,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025853633880615234,{},False,,toeplitz_0.3,31,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.026147127151489258,{'toeplitz_matrix': 1},False,,toeplitz_0.3,32,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.026911020278930664,{},False,,toeplitz_0.3,33,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,False,1,0.024770736694335938,{'toeplitz_matrix': 1},False,,toeplitz_0.3,34,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025242328643798828,{},False,,toeplitz_0.3,35,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.027677059173583984,{},False,,toeplitz_0.3,36,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025211811065673828,{},False,,toeplitz_0.3,37,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02621150016784668,{},False,,toeplitz_0.3,38,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024428844451904297,{},False,,toeplitz_0.3,39,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.028340816497802734,{},False,,toeplitz_0.3,40,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025928497314453125,{},False,,toeplitz_0.3,41,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.028910398483276367,{},False,,toeplitz_0.3,42,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,False,1,0.025393962860107422,{'toeplitz_matrix': 2},False,,toeplitz_0.3,43,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.026258468627929688,{},False,,toeplitz_0.3,44,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024328947067260742,{'toeplitz_matrix': 1},False,,toeplitz_0.3,45,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,False,2,0.026263952255249023,{'toeplitz_matrix': 2},False,,toeplitz_0.3,46,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,False,1,0.028289079666137695,{'toeplitz_matrix': 1},False,,toeplitz_0.3,47,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025112628936767578,{},False,,toeplitz_0.3,48,toeplitz,0.3
0.3,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025317907333374023,{'toeplitz_matrix': 2},False,,toeplitz_0.3,49,toeplitz,0.3
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.027634620666503906,{},False,,toeplitz_0.1,0,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.0242764949798584,{},False,,toeplitz_0.1,1,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023545503616333008,{},False,,toeplitz_0.1,2,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024624109268188477,{},False,,toeplitz_0.1,3,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023594141006469727,{},False,,toeplitz_0.1,4,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02531147003173828,{},False,,toeplitz_0.1,5,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02365875244140625,{},False,,toeplitz_0.1,6,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025750398635864258,{},False,,toeplitz_0.1,7,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023871898651123047,{},False,,toeplitz_0.1,8,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,False,1,0.024328231811523438,{'toeplitz_matrix': 1},False,,toeplitz_0.1,9,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025934696197509766,{},False,,toeplitz_0.1,10,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023823261260986328,{},False,,toeplitz_0.1,11,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02361297607421875,{},False,,toeplitz_0.1,12,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02630448341369629,{'toeplitz_matrix': 1},False,,toeplitz_0.1,13,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.030622243881225586,{},False,,toeplitz_0.1,14,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,False,1,0.02557516098022461,{'toeplitz_matrix': 1},False,,toeplitz_0.1,15,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02593827247619629,{},False,,toeplitz_0.1,16,toeplitz,0.1
