toeplitz_prob,hash_prob,reconciliation_prob,seed,output_path,total_corrections,secure_key_length,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,keys_match,run,bob_output_path,alice_output_path,fault_type,prob
0.5,0.0,0.0,42,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed42_20260821_222407_111694.json,44,1900,0,False,,52.540472984313965,{'toeplitz_matrix': 1},True,0,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed42_20260821_222407_111694.json,results/alice_realchannel_run_seed42_20260821_222406_979862.json,toeplitz,0.5
0.5,0.0,0.0,43,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed43_20260821_222500_799686.json,44,1900,0,False,,51.97065186500549,{'toeplitz_matrix': 1},False,1,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed43_20260821_222500_799686.json,results/alice_realchannel_run_seed43_20260821_222500_747958.json,toeplitz,0.5
0.5,0.0,0.0,44,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed44_20260821_222553_931933.json,44,1900,0,False,,53.11452841758728,{'toeplitz_matrix': 1},False,2,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed44_20260821_222553_931933.json,results/alice_realchannel_run_seed44_20260821_222553_864287.json,toeplitz,0.5
0.5,0.0,0.0,45,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed45_20260821_222648_216846.json,44,1900,0,False,,53.18571472167969,{'toeplitz_matrix': 1},False,3,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed45_20260821_222648_216846.json,results/alice_realchannel_run_seed45_20260821_222648_141497.json,toeplitz,0.5
0.5,0.0,0.0,46,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed46_20260821_222742_565929.json,44,1900,0,False,,55.55676746368408,{'toeplitz_matrix': 1},False,4,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed46_20260821_222742_565929.json,results/alice_realchannel_run_seed46_20260821_222742_496257.json,toeplitz,0.5
0.5,0.0,0.0,47,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed47_20260821_222839_287258.json,44,1900,0,False,,53.298624753952026,{'toeplitz_matrix': 1},True,5,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed47_20260821_222839_287258.json,results/alice_realchannel_run_seed47_20260821_222839_235712.json,toeplitz,0.5
0.5,0.0,0.0,48,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed48_20260821_222933_753798.json,44,1900,0,False,,53.404566526412964,{},True,6,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed48_20260821_222933_753798.json,results/alice_realchannel_run_seed48_20260821_222933_681109.json,toeplitz,0.5
0.5,0.0,0.0,49,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed49_20260821_223028_370022.json,44,1900,0,False,,52.54071021080017,{},True,7,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed49_20260821_223028_370022.json,results/alice_realchannel_run_seed49_20260821_223028_249048.json,toeplitz,0.5
0.5,0.0,0.0,50,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed50_20260821_223122_081862.json,44,1900,0,False,,52.028361320495605,{},True,8,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed50_20260821_223122_081862.json,results/alice_realchannel_run_seed50_20260821_223122_018123.json,toeplitz,0.5
0.5,0.0,0.0,51,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed51_20260821_223215_271652.json,44,1900,0,False,,53.374841928482056,{'toeplitz_matrix': 1},True,9,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed51_20260821_223215_271652.json,results/alice_realchannel_run_seed51_20260821_223215_207746.json,toeplitz,0.5
0.5,0.0,0.0,52,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed52_20260821_223309_814766.json,44,1900,0,False,,53.2272686958313,{},True,10,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed52_20260821_223309_814766.json,results/alice_realchannel_run_seed52_20260821_223309_746902.json,toeplitz,0.5
0.5,0.0,0.0,53,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed53_20260821_223404_215079.json,44,1900,0,False,,51.674288272857666,{'toeplitz_matrix': 1},True,11,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed53_20260821_223404_215079.json,results/alice_realchannel_run_seed53_20260821_223404_139233.json,toeplitz,0.5
0.5,0.0,0.0,54,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed54_20260821_223457_059729.json,44,1900,0,False,,53.898457288742065,{'toeplitz_matrix': 1},True,12,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed54_20260821_223457_059729.json,results/alice_realchannel_run_seed54_20260821_223456_982605.json,toeplitz,0.5
0.5,0.0,0.0,55,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed55_20260821_223552_121772.json,44,1900,0,False,,51.819597482681274,{},True,13,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed55_20260821_223552_121772.json,results/alice_realchannel_run_seed55_20260821_223552_061310.json,toeplitz,0.5
0.5,0.0,0.0,56,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed56_20260821_223645_108602.json,44,1900,0,False,,54.52411460876465,{'toeplitz_matrix': 1},False,14,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed56_20260821_223645_108602.json,results/alice_realchannel_run_seed56_20260821_223645_045107.json,toeplitz,0.5
0.5,0.0,0.0,57,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed57_20260821_223740_869601.json,44,1900,0,False,,55.11755442619324,{'toeplitz_matrix': 1},False,15,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed57_20260821_223740_869601.json,results/alice_realchannel_run_seed57_20260821_223740_771038.json,toeplitz,0.5
0.5,0.0,0.0,58,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed58_20260821_223837_226295.json,44,1900,0,False,,52.73072361946106,{},True,16,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed58_20260821_223837_226295.json,results/alice_realchannel_run_seed58_20260821_223837_126233.json,toeplitz,0.5
0.5,0.0,0.0,59,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed59_20260821_223931_392007.json,44,1900,0,False,,55.8062527179718,{},True,17,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed59_20260821_223931_392007.json,results/alice_realchannel_run_seed59_20260821_223931_302179.json,toeplitz,0.5
0.5,0.0,0.0,60,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed60_20260821_224028_361066.json,44,1900,0,False,,54.01032614707947,{},True,18,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed60_20260821_224028_361066.json,results/alice_realchannel_run_seed60_20260821_224028_296068.json,toeplitz,0.5
0.5,0.0,0.0,61,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed61_20260821_224123_599407.json,44,1900,0,False,,52.452597856521606,{},True,19,results/bob_realchannel_run_tp0.5_hp0.0_rp0.0_seed61_20260821_224123_599407.json,results/alice_realchannel_run_seed61_20260821_224123_481423.json,toeplitz,0.5
0.3,0.0,0.0,42,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed42_20260821_224217_254415.json,44,1900,0,False,,53.072709798812866,{'toeplitz_matrix': 1},True,0,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed42_20260821_224217_254415.json,results/alice_realchannel_run_seed42_20260821_224217_142933.json,toeplitz,0.3
0.3,0.0,0.0,43,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed43_20260821_224311_501568.json,44,1900,0,False,,52.90217399597168,{'toeplitz_matrix': 1},False,1,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed43_20260821_224311_501568.json,results/alice_realchannel_run_seed43_20260821_224311_399761.json,toeplitz,0.3
0.3,0.0,0.0,44,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed44_20260821_224405_592052.json,44,1900,0,False,,52.97771406173706,{},True,2,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed44_20260821_224405_592052.json,results/alice_realchannel_run_seed44_20260821_224405_474168.json,toeplitz,0.3
0.3,0.0,0.0,45,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed45_20260821_224459_735004.json,44,1900,0,False,,55.54203772544861,{'toeplitz_matrix': 1},False,3,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed45_20260821_224459_735004.json,results/alice_realchannel_run_seed45_20260821_224459_635499.json,toeplitz,0.3
0.3,0.0,0.0,46,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed46_20260821_224556_443845.json,44,1900,0,False,,52.453203439712524,{'toeplitz_matrix': 1},False,4,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed46_20260821_224556_443845.json,results/alice_realchannel_run_seed46_20260821_224556_337107.json,toeplitz,0.3
0.3,0.0,0.0,47,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed47_20260821_224650_066381.json,44,1900,0,False,,52.7827033996582,{'toeplitz_matrix': 1},True,5,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed47_20260821_224650_066381.json,results/alice_realchannel_run_seed47_20260821_224649_967203.json,toeplitz,0.3
0.3,0.0,0.0,48,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed48_20260821_224744_020444.json,44,1900,0,False,,53.17076253890991,{},True,6,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed48_20260821_224744_020444.json,results/alice_realchannel_run_seed48_20260821_224743_914220.json,toeplitz,0.3
0.3,0.0,0.0,49,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed49_20260821_224838_352069.json,44,1900,0,False,,53.43583416938782,{},True,7,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed49_20260821_224838_352069.json,results/alice_realchannel_run_seed49_20260821_224838_251778.json,toeplitz,0.3
0.3,0.0,0.0,50,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed50_20260821_224932_956488.json,44,1900,0,False,,54.58464002609253,{},True,8,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed50_20260821_224932_956488.json,results/alice_realchannel_run_seed50_20260821_224932_852419.json,toeplitz,0.3
0.3,0.0,0.0,51,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed51_20260821_225028_700764.json,44,1900,0,False,,55.03105139732361,{'toeplitz_matrix': 1},True,9,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed51_20260821_225028_700764.json,results/alice_realchannel_run_seed51_20260821_225028_614570.json,toeplitz,0.3
0.3,0.0,0.0,52,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed52_20260821_225124_904432.json,44,1900,0,False,,52.78956127166748,{},True,10,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed52_20260821_225124_904432.json,results/alice_realchannel_run_seed52_20260821_225124_803199.json,toeplitz,0.3
0.3,0.0,0.0,53,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed53_20260821_225218_864748.json,44,1900,0,False,,52.137646436691284,{},True,11,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed53_20260821_225218_864748.json,results/alice_realchannel_run_seed53_20260821_225218_766869.json,toeplitz,0.3
0.3,0.0,0.0,54,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed54_20260821_225312_169173.json,44,1900,0,False,,52.979077100753784,{},True,12,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed54_20260821_225312_169173.json,results/alice_realchannel_run_seed54_20260821_225312_073932.json,toeplitz,0.3
0.3,0.0,0.0,55,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed55_20260821_225406_317275.json,44,1900,0,False,,53.51945924758911,{},True,13,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed55_20260821_225406_317275.json,results/alice_realchannel_run_seed55_20260821_225406_209707.json,toeplitz,0.3
0.3,0.0,0.0,56,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed56_20260821_225500_999161.json,44,1900,0,False,,53.26863622665405,{},True,14,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed56_20260821_225500_999161.json,results/alice_realchannel_run_seed56_20260821_225500_940867.json,toeplitz,0.3
0.3,0.0,0.0,57,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed57_20260821_225555_434784.json,44,1900,0,False,,55.26984000205994,{'toeplitz_matrix': 1},False,15,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed57_20260821_225555_434784.json,results/alice_realchannel_run_seed57_20260821_225555_365509.json,toeplitz,0.3
0.3,0.0,0.0,58,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed58_20260821_225651_870600.json,44,1900,0,False,,54.00699067115784,{},True,16,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed58_20260821_225651_870600.json,results/alice_realchannel_run_seed58_20260821_225651_762337.json,toeplitz,0.3
0.3,0.0,0.0,59,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed59_20260821_225747_047194.json,44,1900,0,False,,54.02424669265747,{},True,17,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed59_20260821_225747_047194.json,results/alice_realchannel_run_seed59_20260821_225746_954596.json,toeplitz,0.3
0.3,0.0,0.0,60,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed60_20260821_225842_239889.json,44,1900,0,False,,52.95396947860718,{},True,18,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed60_20260821_225842_239889.json,results/alice_realchannel_run_seed60_20260821_225842_142523.json,toeplitz,0.3
0.3,0.0,0.0,61,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed61_20260821_225936_359623.json,44,1900,0,False,,53.698907136917114,{},True,19,results/bob_realchannel_run_tp0.3_hp0.0_rp0.0_seed61_20260821_225936_359623.json,results/alice_realchannel_run_seed61_20260821_225936_276716.json,toeplitz,0.3
0.1,0.0,0.0,42,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed42_20260821_230031_225471.json,44,1900,0,False,,51.835328578948975,{},True,0,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed42_20260821_230031_225471.json,results/alice_realchannel_run_seed42_20260821_230031_146881.json,toeplitz,0.1
0.1,0.0,0.0,43,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed43_20260821_230124_228248.json,44,1900,0,False,,51.44098114967346,{},True,1,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed43_20260821_230124_228248.json,results/alice_realchannel_run_seed43_20260821_230124_136734.json,toeplitz,0.1
0.1,0.0,0.0,44,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed44_20260821_230216_848962.json,44,1900,0,False,,56.7431423664093,{},True,2,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed44_20260821_230216_848962.json,results/alice_realchannel_run_seed44_20260821_230216_755323.json,toeplitz,0.1
0.1,0.0,0.0,45,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed45_20260821_230314_754382.json,44,1900,0,False,,53.188111543655396,{},True,3,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed45_20260821_230314_754382.json,results/alice_realchannel_run_seed45_20260821_230314_658543.json,toeplitz,0.1
0.1,0.0,0.0,46,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed46_20260821_230409_096249.json,44,1900,0,False,,53.027047872543335,{'toeplitz_matrix': 1},False,4,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed46_20260821_230409_096249.json,results/alice_realchannel_run_seed46_20260821_230409_004742.json,toeplitz,0.1
0.1,0.0,0.0,47,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed47_20260821_230503_338274.json,44,1900,0,False,,51.7987596988678,{},True,5,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed47_20260821_230503_338274.json,results/alice_realchannel_run_seed47_20260821_230503_206245.json,toeplitz,0.1
0.1,0.0,0.0,48,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed48_20260821_230556_315198.json,44,1900,0,False,,54.66659164428711,{},True,6,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed48_20260821_230556_315198.json,results/alice_realchannel_run_seed48_20260821_230556_210489.json,toeplitz,0.1
0.1,0.0,0.0,49,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed49_20260821_230652_212368.json,44,1900,0,False,,53.171114921569824,{},True,7,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed49_20260821_230652_212368.json,results/alice_realchannel_run_seed49_20260821_230652_088902.json,toeplitz,0.1
0.1,0.0,0.0,50,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed50_20260821_230746_634451.json,44,1900,0,False,,53.229127168655396,{},True,8,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed50_20260821_230746_634451.json,results/alice_realchannel_run_seed50_20260821_230746_483484.json,toeplitz,0.1
0.1,0.0,0.0,51,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed51_20260821_230841_026367.json,44,1900,0,False,,53.0278525352478,{'toeplitz_matrix': 1},True,9,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed51_20260821_230841_026367.json,results/alice_realchannel_run_seed51_20260821_230840_929834.json,toeplitz,0.1
0.1,0.0,0.0,52,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed52_20260821_230935_220724.json,44,1900,0,False,,55.66977596282959,{},True,10,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed52_20260821_230935_220724.json,results/alice_realchannel_run_seed52_20260821_230935_114870.json,toeplitz,0.1
0.1,0.0,0.0,53,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed53_20260821_231032_114072.json,44,1900,0,False,,53.6115243434906,{},True,11,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed53_20260821_231032_114072.json,results/alice_realchannel_run_seed53_20260821_231031_956660.json,toeplitz,0.1
0.1,0.0,0.0,54,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed54_20260821_231126_903027.json,44,1900,0,False,,55.09976863861084,{},True,12,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed54_20260821_231126_903027.json,results/alice_realchannel_run_seed54_20260821_231126_788030.json,toeplitz,0.1
0.1,0.0,0.0,55,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed55_20260821_231223_166793.json,44,1900,0,False,,53.523091554641724,{},True,13,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed55_20260821_231223_166793.json,results/alice_realchannel_run_seed55_20260821_231223_060177.json,toeplitz,0.1
0.1,0.0,0.0,56,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed56_20260821_231317_845679.json,44,1900,0,False,,53.64855360984802,{},True,14,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed56_20260821_231317_845679.json,results/alice_realchannel_run_seed56_20260821_231317_773489.json,toeplitz,0.1
0.1,0.0,0.0,57,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed57_20260821_231412_694877.json,44,1900,0,False,,53.09070611000061,{},True,15,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed57_20260821_231412_694877.json,results/alice_realchannel_run_seed57_20260821_231412_558831.json,toeplitz,0.1
0.1,0.0,0.0,58,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed58_20260821_231506_957778.json,44,1900,0,False,,50.86623525619507,{},True,16,results/bob_realchannel_run_tp0.1_hp0.0_rp0.0_seed58_20260821_231506_957778.json,results/alice_realchannel_run_seed58_20260821_231506_861642.json,toeplitz,0.1
