toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_measurement_error,run,bob_output_path,alice_output_path,fault_type,prob,key_index,qber
0.0,0.5,0.0,0.0,42,results/bob_realchannel_run_tp0.0_fk0.5_rp0.0_vd0.0_seed42_20260826_211405_973939.json,390,33,1714,34,34,True,0,False,,2.2421278953552246,{'final_key': 1},placeholder,False,,0,results/bob_realchannel_run_tp0.0_fk0.5_rp0.0_vd0.0_seed42_20260826_211405_973939.json,results/alice_realchannel_run_seed42_20260826_211406_072671.json,final_key,0.5,0,0.0128205128205128
0.0,0.5,0.0,0.0,43,results/bob_realchannel_run_tp0.0_fk0.5_rp0.0_vd0.0_seed43_20260826_211409_874728.json,390,33,1714,34,34,True,0,False,,2.205181837081909,{},placeholder,True,,1,results/bob_realchannel_run_tp0.0_fk0.5_rp0.0_vd0.0_seed43_20260826_211409_874728.json,results/alice_realchannel_run_seed43_20260826_211409_934831.json,final_key,0.5,0,0.0128205128205128
0.0,0.5,0.0,0.0,44,results/bob_realchannel_run_tp0.0_fk0.5_rp0.0_vd0.0_seed44_20260826_211413_730903.json,390,33,1714,34,34,True,0,False,,2.4451792240142822,{'final_key': 1},placeholder,False,,2,results/bob_realchannel_run_tp0.0_fk0.5_rp0.0_vd0.0_seed44_20260826_211413_730903.json,results/alice_realchannel_run_seed44_20260826_211413_792966.json,final_key,0.5,0,0.0128205128205128
