toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_measurement_error,run,bob_output_path,alice_output_path,fault_type,prob,key_index,qber
0.0,0.0,0.0,0.5,42,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.5_seed42_20260826_211434_333688.json,390,33,1714,34,34,False,0,False,,4.122212171554565,{'verification_digest': 1},placeholder,True,,0,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.5_seed42_20260826_211434_333688.json,results/alice_realchannel_run_seed42_20260826_211434_299528.json,verify_digest,0.5,0,0.0128205128205128
0.0,0.0,0.0,0.5,43,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.5_seed43_20260826_211440_175155.json,390,33,1714,34,34,True,0,False,,2.21270751953125,{},placeholder,True,,1,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.5_seed43_20260826_211440_175155.json,results/alice_realchannel_run_seed43_20260826_211440_245577.json,verify_digest,0.5,0,0.0128205128205128
0.0,0.0,0.0,0.5,44,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.5_seed44_20260826_211444_043857.json,390,33,1714,34,34,True,0,False,,2.056163787841797,{},placeholder,True,,2,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.5_seed44_20260826_211444_043857.json,results/alice_realchannel_run_seed44_20260826_211444_168912.json,verify_digest,0.5,0,0.0128205128205128
