toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob,length_mode,key_index,qber,mismatch
0.0,0.0,0.5,0.0,0.0045662100456621,2810,34,False,False,1439,0.0425450801849365,{'reconciliation_state': 16},False,,key0_asymptotic_reconciliation_0.5,0,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0037100456621004,2810,34,False,False,1364,0.0382907390594482,{'reconciliation_state': 12},False,,key0_asymptotic_reconciliation_0.5,1,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0048515981735159,2810,34,False,False,1404,0.0603110790252685,{'reconciliation_state': 14},False,,key0_asymptotic_reconciliation_0.5,2,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0034246575342465,2810,34,False,False,1383,0.0609698295593261,{'reconciliation_state': 12},False,,key0_asymptotic_reconciliation_0.5,3,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0051369863013698,2810,34,False,False,1473,0.0553493499755859,{'reconciliation_state': 14},False,,key0_asymptotic_reconciliation_0.5,4,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0039954337899543,2810,34,False,False,1386,0.0508677959442138,{'reconciliation_state': 14},False,,key0_asymptotic_reconciliation_0.5,5,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0051369863013698,2810,34,False,False,1442,0.0322983264923095,{'reconciliation_state': 18},False,,key0_asymptotic_reconciliation_0.5,6,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0059931506849315,2810,34,False,False,1425,0.0337140560150146,{'reconciliation_state': 18},False,,key0_asymptotic_reconciliation_0.5,7,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0051369863013698,2810,34,False,False,1376,0.0507266521453857,{'reconciliation_state': 17},False,,key0_asymptotic_reconciliation_0.5,8,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0037100456621004,2810,34,False,False,1414,0.0487458705902099,{'reconciliation_state': 13},False,,key0_asymptotic_reconciliation_0.5,9,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0051369863013698,2810,34,False,False,1379,0.0555074214935302,{'reconciliation_state': 17},False,,key0_asymptotic_reconciliation_0.5,10,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0054223744292237,2810,34,False,False,1408,0.0521609783172607,{'reconciliation_state': 17},False,,key0_asymptotic_reconciliation_0.5,11,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0042808219178082,2810,34,False,False,1384,0.0513169765472412,{'reconciliation_state': 13},False,,key0_asymptotic_reconciliation_0.5,12,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0042808219178082,2810,34,False,False,1423,0.0588188171386718,{'reconciliation_state': 15},False,,key0_asymptotic_reconciliation_0.5,13,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0059931506849315,2810,34,False,False,1406,0.0533642768859863,{'reconciliation_state': 21},False,,key0_asymptotic_reconciliation_0.5,14,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0051369863013698,2810,34,False,False,1410,0.056182861328125,{'reconciliation_state': 18},False,,key0_asymptotic_reconciliation_0.5,15,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0042808219178082,2810,34,False,False,1365,0.0501918792724609,{'reconciliation_state': 15},False,,key0_asymptotic_reconciliation_0.5,16,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0034246575342465,2810,34,False,False,1422,0.0468573570251464,{'reconciliation_state': 12},False,,key0_asymptotic_reconciliation_0.5,17,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0037100456621004,2810,34,False,False,1372,0.0564935207366943,{'reconciliation_state': 13},False,,key0_asymptotic_reconciliation_0.5,18,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.5,0.0,0.0062785388127853,2810,34,False,False,1411,0.0589971542358398,{'reconciliation_state': 21},False,,key0_asymptotic_reconciliation_0.5,19,reconciliation,0.5,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0034246575342465,2810,34,False,False,1450,0.0502095222473144,{'reconciliation_state': 12},False,,key0_asymptotic_reconciliation_0.3,0,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.002283105022831,2810,34,False,False,1376,0.0492024421691894,{'reconciliation_state': 8},False,,key0_asymptotic_reconciliation_0.3,1,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0031392694063926,2810,34,False,False,1398,0.0525765419006347,{'reconciliation_state': 10},False,,key0_asymptotic_reconciliation_0.3,2,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0019977168949771,2810,34,False,False,1438,0.0541555881500244,{'reconciliation_state': 7},False,,key0_asymptotic_reconciliation_0.3,3,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0025684931506849,2810,34,False,False,1418,0.0481226444244384,{'reconciliation_state': 8},False,,key0_asymptotic_reconciliation_0.3,4,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0028538812785388,2810,34,False,False,1388,0.0508227348327636,{'reconciliation_state': 10},False,,key0_asymptotic_reconciliation_0.3,5,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0028538812785388,2810,34,False,False,1396,0.059955358505249,{'reconciliation_state': 10},False,,key0_asymptotic_reconciliation_0.3,6,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0028538812785388,2810,34,False,False,1371,0.0532987117767334,{'reconciliation_state': 10},False,,key0_asymptotic_reconciliation_0.3,7,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0028538812785388,2810,34,False,False,1430,0.0520758628845214,{'reconciliation_state': 10},False,,key0_asymptotic_reconciliation_0.3,8,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0025684931506849,2810,34,False,False,1446,0.0482716560363769,{'reconciliation_state': 8},False,,key0_asymptotic_reconciliation_0.3,9,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0042808219178082,2810,34,False,False,1486,0.0488364696502685,{'reconciliation_state': 13},False,,key0_asymptotic_reconciliation_0.3,10,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.002283105022831,2810,34,False,False,1375,0.0461328029632568,{'reconciliation_state': 8},False,,key0_asymptotic_reconciliation_0.3,11,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.002283105022831,2810,34,False,False,1392,0.0501003265380859,{'reconciliation_state': 8},False,,key0_asymptotic_reconciliation_0.3,12,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0019977168949771,2810,34,False,False,1396,0.0476818084716796,{'reconciliation_state': 7},False,,key0_asymptotic_reconciliation_0.3,13,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0039954337899543,2810,34,False,False,1425,0.0500192642211914,{'reconciliation_state': 14},False,,key0_asymptotic_reconciliation_0.3,14,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0039954337899543,2810,34,False,False,1403,0.0504190921783447,{'reconciliation_state': 14},False,,key0_asymptotic_reconciliation_0.3,15,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0028538812785388,2810,34,False,False,1379,0.0494492053985595,{'reconciliation_state': 10},False,,key0_asymptotic_reconciliation_0.3,16,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0025684931506849,2810,34,False,False,1412,0.0471515655517578,{'reconciliation_state': 9},False,,key0_asymptotic_reconciliation_0.3,17,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.002283105022831,2810,34,False,False,1422,0.0477423667907714,{'reconciliation_state': 8},False,,key0_asymptotic_reconciliation_0.3,18,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.3,0.0,0.0025684931506849,2810,34,False,False,1419,0.0511181354522705,{'reconciliation_state': 9},False,,key0_asymptotic_reconciliation_0.3,19,reconciliation,0.3,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0005707762557077,2810,34,False,False,1387,0.0444915294647216,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.1,0,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0008561643835616,2810,34,False,False,1396,0.044309377670288,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.1,1,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0019977168949771,2810,34,False,False,1358,0.0484697818756103,{'reconciliation_state': 6},False,,key0_asymptotic_reconciliation_0.1,2,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0002853881278538,2810,34,False,False,1408,0.0429019927978515,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.1,3,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0008561643835616,2810,34,False,False,1401,0.0397119522094726,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.1,4,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0017123287671232,2810,34,False,False,1390,0.0473370552062988,{'reconciliation_state': 6},False,,key0_asymptotic_reconciliation_0.1,5,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0008561643835616,2810,34,False,False,1397,0.0434651374816894,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.1,6,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0008561643835616,2810,34,False,False,1374,0.0446770191192626,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.1,7,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0014269406392694,2810,34,False,False,1381,0.0474274158477783,{'reconciliation_state': 5},False,,key0_asymptotic_reconciliation_0.1,8,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0011415525114155,2810,34,False,False,1371,0.0463306903839111,{'reconciliation_state': 4},False,,key0_asymptotic_reconciliation_0.1,9,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0019977168949771,2810,34,False,False,1395,0.0255968570709228,{'reconciliation_state': 5},False,,key0_asymptotic_reconciliation_0.1,10,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0014269406392694,2810,34,False,False,1416,0.0338521003723144,{'reconciliation_state': 5},False,,key0_asymptotic_reconciliation_0.1,11,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0008561643835616,2810,34,False,False,1379,0.0465431213378906,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.1,12,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0005707762557077,2810,34,False,False,1395,0.0458960533142089,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.1,13,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0008561643835616,2810,34,False,False,1391,0.0317013263702392,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.1,14,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0008561643835616,2810,34,False,False,1374,0.047612190246582,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.1,15,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0017123287671232,2810,34,False,False,1398,0.0493462085723876,{'reconciliation_state': 6},False,,key0_asymptotic_reconciliation_0.1,16,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0011415525114155,2810,34,False,False,1420,0.04591965675354,{'reconciliation_state': 4},False,,key0_asymptotic_reconciliation_0.1,17,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0005707762557077,2810,34,False,False,1451,0.0452947616577148,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.1,18,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,0.0005707762557077,2810,34,False,False,1390,0.0442137718200683,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.1,19,reconciliation,0.1,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0002853881278538,2810,34,False,False,1452,0.0485119819641113,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.05,0,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0005707762557077,2810,34,False,False,1419,0.0394036769866943,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.05,1,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0002853881278538,2810,34,False,False,1391,0.0431053638458251,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.05,2,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0,2810,34,True,True,0,0.0426599979400634,{},False,,key0_asymptotic_reconciliation_0.05,3,reconciliation,0.05,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.05,0.0,0.0002853881278538,2810,34,False,False,1401,0.0431270599365234,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.05,4,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0011415525114155,2810,34,False,False,1387,0.0483994483947753,{'reconciliation_state': 4},False,,key0_asymptotic_reconciliation_0.05,5,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0002853881278538,2810,34,False,False,1384,0.0426602363586425,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.05,6,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0,2810,34,True,True,0,0.0408947467803955,{},False,,key0_asymptotic_reconciliation_0.05,7,reconciliation,0.05,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.05,0.0,0.0005707762557077,2810,34,False,False,1397,0.0458869934082031,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.05,8,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0005707762557077,2810,34,False,False,1427,0.0450022220611572,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.05,9,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0008561643835616,2810,34,False,False,1394,0.0436892509460449,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.05,10,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0005707762557077,2810,34,False,False,1379,0.0430986881256103,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.05,11,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0005707762557077,2810,34,False,False,1408,0.0475342273712158,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.05,12,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0,2810,34,True,True,0,0.0398163795471191,{},False,,key0_asymptotic_reconciliation_0.05,13,reconciliation,0.05,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.05,0.0,0.0005707762557077,2810,34,False,False,1405,0.0241467952728271,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.05,14,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0005707762557077,2810,34,False,False,1431,0.0288305282592773,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.05,15,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0008561643835616,2810,34,False,False,1393,0.0281233787536621,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.05,16,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0008561643835616,2810,34,False,False,1367,0.0402712821960449,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.05,17,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0005707762557077,2810,34,False,False,1435,0.0435512065887451,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.05,18,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,0.0002853881278538,2810,34,False,False,1428,0.0428855419158935,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.05,19,reconciliation,0.05,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0002853881278538,2810,34,False,False,1397,0.0374839305877685,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.03,0,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0,2810,34,True,True,0,0.0368869304656982,{},False,,key0_asymptotic_reconciliation_0.03,1,reconciliation,0.03,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.03,0.0,0.0002853881278538,2810,34,False,False,1390,0.0386366844177246,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.03,2,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0,2810,34,True,True,0,0.037161111831665,{},False,,key0_asymptotic_reconciliation_0.03,3,reconciliation,0.03,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.03,0.0,0.0002853881278538,2810,34,False,False,1361,0.025641918182373,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.03,4,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0005707762557077,2810,34,False,False,1423,0.0238339900970459,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.03,5,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0002853881278538,2810,34,False,False,1405,0.0293526649475097,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.03,6,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0,2810,34,True,True,0,0.0302009582519531,{},False,,key0_asymptotic_reconciliation_0.03,7,reconciliation,0.03,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.03,0.0,0.0005707762557077,2810,34,False,False,1395,0.0255508422851562,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.03,8,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0005707762557077,2810,34,False,False,1393,0.0362231731414794,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.03,9,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0002853881278538,2810,34,False,False,1442,0.0263564586639404,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.03,10,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0002853881278538,2810,34,False,False,1408,0.0233242511749267,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.03,11,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0002853881278538,2810,34,False,False,1418,0.0244190692901611,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.03,12,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0,2810,34,True,True,0,0.0218920707702636,{},False,,key0_asymptotic_reconciliation_0.03,13,reconciliation,0.03,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.03,0.0,0.0002853881278538,2810,34,False,False,1386,0.0248115062713623,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.03,14,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0005707762557077,2810,34,False,False,1411,0.0256240367889404,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.03,15,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0008561643835616,2810,34,False,False,1429,0.025198221206665,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.03,16,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0008561643835616,2810,34,False,False,1457,0.024904727935791,{'reconciliation_state': 3},False,,key0_asymptotic_reconciliation_0.03,17,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0005707762557077,2810,34,False,False,1432,0.0237650871276855,{'reconciliation_state': 2},False,,key0_asymptotic_reconciliation_0.03,18,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,0.0002853881278538,2810,34,False,False,1446,0.022496223449707,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.03,19,reconciliation,0.03,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0216200351715087,{},False,,key0_asymptotic_reconciliation_0.01,0,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0258114337921142,{},False,,key0_asymptotic_reconciliation_0.01,1,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0002853881278538,2810,34,False,False,1420,0.0220654010772705,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.01,2,reconciliation,0.01,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0233597755432128,{},False,,key0_asymptotic_reconciliation_0.01,3,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0218269824981689,{},False,,key0_asymptotic_reconciliation_0.01,4,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0215656757354736,{},False,,key0_asymptotic_reconciliation_0.01,5,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0214002132415771,{},False,,key0_asymptotic_reconciliation_0.01,6,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0284571647644042,{},False,,key0_asymptotic_reconciliation_0.01,7,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0002853881278538,2810,34,False,False,1438,0.022134780883789,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.01,8,reconciliation,0.01,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.022357702255249,{},False,,key0_asymptotic_reconciliation_0.01,9,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.021744966506958,{},False,,key0_asymptotic_reconciliation_0.01,10,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0219964981079101,{},False,,key0_asymptotic_reconciliation_0.01,11,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0247395038604736,{},False,,key0_asymptotic_reconciliation_0.01,12,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0220632553100585,{},False,,key0_asymptotic_reconciliation_0.01,13,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0002853881278538,2810,34,False,False,1403,0.022282600402832,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.01,14,reconciliation,0.01,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.01,0.0,0.0002853881278538,2810,34,False,False,1402,0.0229368209838867,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.01,15,reconciliation,0.01,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.01,0.0,0.0002853881278538,2810,34,False,False,1397,0.0234198570251464,{'reconciliation_state': 1},False,,key0_asymptotic_reconciliation_0.01,16,reconciliation,0.01,asymptotic,0,0.0128205128205128,True
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0220561027526855,{},False,,key0_asymptotic_reconciliation_0.01,17,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0234060287475585,{},False,,key0_asymptotic_reconciliation_0.01,18,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,0.0,2810,34,True,True,0,0.0210235118865966,{},False,,key0_asymptotic_reconciliation_0.01,19,reconciliation,0.01,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,0.0,2810,34,True,True,0,0.022292137145996,{},False,,key0_asymptotic_reconciliation_0.003,0,reconciliation,0.003,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,0.0,2810,34,True,True,0,0.0238871574401855,{},False,,key0_asymptotic_reconciliation_0.003,1,reconciliation,0.003,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,0.0,2810,34,True,True,0,0.0229454040527343,{},False,,key0_asymptotic_reconciliation_0.003,2,reconciliation,0.003,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,0.0,2810,34,True,True,0,0.0211267471313476,{},False,,key0_asymptotic_reconciliation_0.003,3,reconciliation,0.003,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,0.0,2810,34,True,True,0,0.0227034091949462,{},False,,key0_asymptotic_reconciliation_0.003,4,reconciliation,0.003,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,0.0,2810,34,True,True,0,0.0225050449371337,{},False,,key0_asymptotic_reconciliation_0.003,5,reconciliation,0.003,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,0.0,2810,34,True,True,0,0.0221188068389892,{},False,,key0_asymptotic_reconciliation_0.003,6,reconciliation,0.003,asymptotic,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,0.0,2810,34,True,True,0,0.0225453376770019,{},False,,key0_asymptotic_reconciliation_0.003,7,reconciliation,0.003,asymptotic,0,0.0128205128205128,False
