toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,cascade_netem,reconciliation_elapsed_seconds,keys_match,alice_error,alice_output_path,cascade_delay_ms,cascade_jitter_ms,cascade_loss_pct,run,bob_output_path,code_version,collection_timestamp,fault_type
0.0,0.0,0.0,0.0,42,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed42_20260910_045511_228156.json,390,33,1714,34,34,True,0,False,,4.767112731933594,{},placeholder,"{'arm': {'armed_at': 1789016113.2284963, 'iface': 'enp7s0', 'port': 5200, 'netem_spec': 'netem delay 10.0ms', 'verify_qdisc_show': 'qdisc prio 1: root refcnt 33 bands 3 priomap 1 2 2 2 1 2 0 0 1 1 1 1 1 1 1 1\nqdisc netem 30: parent 1:3 limit 1000 delay 10ms'}, 'disarm': {'disarmed_at': 1789016113.8280454, 'iface': 'enp7s0', 'verify_qdisc_show': 'qdisc mq 0: root \nqdisc fq_codel 0: parent :4 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :3 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :2 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :1 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64'}}",0.579045295715332,True,,results/alice_cascadenetem_run_seed42_20260910_045511_133586.json,10,0.0,0.0,0,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed42_20260910_045511_228156.json,exception: name 'PROJECT_DIR' is not defined,2026-09-10T04:55:16.489732,cascade_netem_delay
0.0,0.0,0.0,0.0,43,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed43_20260910_045517_789010.json,390,33,1714,34,34,True,0,False,,2.3670053482055664,{},placeholder,"{'arm': {'armed_at': 1789016117.8663692, 'iface': 'enp7s0', 'port': 5200, 'netem_spec': 'netem delay 10.0ms', 'verify_qdisc_show': 'qdisc prio 1: root refcnt 33 bands 3 priomap 1 2 2 2 1 2 0 0 1 1 1 1 1 1 1 1\nqdisc netem 30: parent 1:3 limit 1000 delay 10ms'}, 'disarm': {'disarmed_at': 1789016118.466952, 'iface': 'enp7s0', 'verify_qdisc_show': 'qdisc mq 0: root \nqdisc fq_codel 0: parent :4 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :3 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :2 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :1 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64'}}",0.579049825668335,True,,results/alice_cascadenetem_run_seed43_20260910_045517_788430.json,10,0.0,0.0,1,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed43_20260910_045517_789010.json,exception: name 'PROJECT_DIR' is not defined,2026-09-10T04:55:20.656247,cascade_netem_delay
0.0,0.0,0.0,0.0,44,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed44_20260910_045521_953068.json,390,33,1714,34,34,True,0,False,,5.450665712356567,{},placeholder,"{'arm': {'armed_at': 1789016124.0065243, 'iface': 'enp7s0', 'port': 5200, 'netem_spec': 'netem delay 10.0ms', 'verify_qdisc_show': 'qdisc prio 1: root refcnt 33 bands 3 priomap 1 2 2 2 1 2 0 0 1 1 1 1 1 1 1 1\nqdisc netem 30: parent 1:3 limit 1000 delay 10ms'}, 'disarm': {'disarmed_at': 1789016125.2302125, 'iface': 'enp7s0', 'verify_qdisc_show': 'qdisc mq 0: root \nqdisc fq_codel 0: parent :4 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :3 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :2 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :1 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64'}}",1.2017881870269775,True,,results/alice_cascadenetem_run_seed44_20260910_045521_909523.json,10,0.0,0.0,2,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed44_20260910_045521_953068.json,exception: name 'PROJECT_DIR' is not defined,2026-09-10T04:55:27.894197,cascade_netem_delay
0.0,0.0,0.0,0.0,45,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed45_20260910_045529_216599.json,390,33,1714,34,34,True,0,False,,5.038166761398315,{},placeholder,"{'arm': {'armed_at': 1789016131.2932878, 'iface': 'enp7s0', 'port': 5200, 'netem_spec': 'netem delay 10.0ms', 'verify_qdisc_show': 'qdisc prio 1: root refcnt 33 bands 3 priomap 1 2 2 2 1 2 0 0 1 1 1 1 1 1 1 1\nqdisc netem 30: parent 1:3 limit 1000 delay 10ms'}, 'disarm': {'disarmed_at': 1789016132.0891438, 'iface': 'enp7s0', 'verify_qdisc_show': 'qdisc mq 0: root \nqdisc fq_codel 0: parent :4 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :3 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :2 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :1 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64'}}",0.7757768630981445,True,,results/alice_cascadenetem_run_seed45_20260910_045529_199563.json,10,0.0,0.0,3,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed45_20260910_045529_216599.json,exception: name 'PROJECT_DIR' is not defined,2026-09-10T04:55:34.759126,cascade_netem_delay
0.0,0.0,0.0,0.0,46,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed46_20260910_045536_121321.json,390,33,1714,34,34,True,0,False,,4.785100221633911,{},placeholder,"{'arm': {'armed_at': 1789016138.1426437, 'iface': 'enp7s0', 'port': 5200, 'netem_spec': 'netem delay 10.0ms', 'verify_qdisc_show': 'qdisc prio 1: root refcnt 33 bands 3 priomap 1 2 2 2 1 2 0 0 1 1 1 1 1 1 1 1\nqdisc netem 30: parent 1:3 limit 1000 delay 10ms'}, 'disarm': {'disarmed_at': 1789016138.740978, 'iface': 'enp7s0', 'verify_qdisc_show': 'qdisc mq 0: root \nqdisc fq_codel 0: parent :4 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :3 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :2 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :1 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64'}}",0.5781636238098145,True,,results/alice_cascadenetem_run_seed46_20260910_045536_052713.json,10,0.0,0.0,4,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed46_20260910_045536_121321.json,exception: name 'PROJECT_DIR' is not defined,2026-09-10T04:55:41.408006,cascade_netem_delay
0.0,0.0,0.0,0.0,42,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed42_20260910_045542_701435.json,390,33,1714,34,34,True,0,False,,5.240893363952637,{},placeholder,"{'arm': {'armed_at': 1789016144.755405, 'iface': 'enp7s0', 'port': 5200, 'netem_spec': 'netem delay 25.0ms', 'verify_qdisc_show': 'qdisc prio 1: root refcnt 33 bands 3 priomap 1 2 2 2 1 2 0 0 1 1 1 1 1 1 1 1\nqdisc netem 30: parent 1:3 limit 1000 delay 25ms'}, 'disarm': {'disarmed_at': 1789016145.8652604, 'iface': 'enp7s0', 'verify_qdisc_show': 'qdisc mq 0: root \nqdisc fq_codel 0: parent :4 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :3 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :2 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :1 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64'}}",1.0896787643432617,True,,results/alice_cascadenetem_run_seed42_20260910_045542_663314.json,25,0.0,0.0,0,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed42_20260910_045542_701435.json,exception: name 'PROJECT_DIR' is not defined,2026-09-10T04:55:48.438483,cascade_netem_delay
0.0,0.0,0.0,0.0,43,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed43_20260910_045549_773849.json,390,33,1714,34,34,True,0,False,,5.777071237564087,{},placeholder,"{'arm': {'armed_at': 1789016151.8379617, 'iface': 'enp7s0', 'port': 5200, 'netem_spec': 'netem delay 25.0ms', 'verify_qdisc_show': 'qdisc prio 1: root refcnt 33 bands 3 priomap 1 2 2 2 1 2 0 0 1 1 1 1 1 1 1 1\nqdisc netem 30: parent 1:3 limit 1000 delay 25ms'}, 'disarm': {'disarmed_at': 1789016152.9522216, 'iface': 'enp7s0', 'verify_qdisc_show': 'qdisc mq 0: root \nqdisc fq_codel 0: parent :4 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :3 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :2 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :1 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64'}}",1.0889921188354492,True,,results/alice_cascadenetem_run_seed43_20260910_045549_731812.json,25,0.0,0.0,1,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed43_20260910_045549_773849.json,exception: name 'PROJECT_DIR' is not defined,2026-09-10T04:55:56.047551,cascade_netem_delay
0.0,0.0,0.0,0.0,44,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed44_20260910_045557_351508.json,390,33,1714,34,34,True,0,False,,5.887765645980835,{},placeholder,"{'arm': {'armed_at': 1789016159.4034646, 'iface': 'enp7s0', 'port': 5200, 'netem_spec': 'netem delay 25.0ms', 'verify_qdisc_show': 'qdisc prio 1: root refcnt 33 bands 3 priomap 1 2 2 2 1 2 0 0 1 1 1 1 1 1 1 1\nqdisc netem 30: parent 1:3 limit 1000 delay 25ms'}, 'disarm': {'disarmed_at': 1789016161.7110567, 'iface': 'enp7s0', 'verify_qdisc_show': 'qdisc mq 0: root \nqdisc fq_codel 0: parent :4 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :3 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :2 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :1 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64'}}",2.2840113639831543,True,,results/alice_cascadenetem_run_seed44_20260910_045557_300967.json,25,0.0,0.0,2,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed44_20260910_045557_351508.json,exception: name 'PROJECT_DIR' is not defined,2026-09-10T04:56:03.742935,cascade_netem_delay
0.0,0.0,0.0,0.0,45,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed45_20260910_045605_058305.json,390,33,1714,34,34,True,0,False,,6.208103656768799,{},placeholder,"{'arm': {'armed_at': 1789016167.138531, 'iface': 'enp7s0', 'port': 5200, 'netem_spec': 'netem delay 25.0ms', 'verify_qdisc_show': 'qdisc prio 1: root refcnt 33 bands 3 priomap 1 2 2 2 1 2 0 0 1 1 1 1 1 1 1 1\nqdisc netem 30: parent 1:3 limit 1000 delay 25ms'}, 'disarm': {'disarmed_at': 1789016168.6276631, 'iface': 'enp7s0', 'verify_qdisc_show': 'qdisc mq 0: root \nqdisc fq_codel 0: parent :4 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :3 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :2 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :1 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64'}}",1.46791410446167,True,,results/alice_cascadenetem_run_seed45_20260910_045605_041734.json,25,0.0,0.0,3,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed45_20260910_045605_058305.json,exception: name 'PROJECT_DIR' is not defined,2026-09-10T04:56:11.755865,cascade_netem_delay
0.0,0.0,0.0,0.0,46,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed46_20260910_045613_067603.json,390,33,1714,34,34,True,0,False,,5.715009689331055,{},placeholder,"{'arm': {'armed_at': 1789016175.0993266, 'iface': 'enp7s0', 'port': 5200, 'netem_spec': 'netem delay 25.0ms', 'verify_qdisc_show': 'qdisc prio 1: root refcnt 33 bands 3 priomap 1 2 2 2 1 2 0 0 1 1 1 1 1 1 1 1\nqdisc netem 30: parent 1:3 limit 1000 delay 25ms'}, 'disarm': {'disarmed_at': 1789016176.2113159, 'iface': 'enp7s0', 'verify_qdisc_show': 'qdisc mq 0: root \nqdisc fq_codel 0: parent :4 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :3 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :2 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64 \nqdisc fq_codel 0: parent :1 limit 10240p flows 1024 quantum 1514 target 5ms interval 100ms memory_limit 32Mb ecn drop_batch 64'}}",1.0914967060089111,True,,results/alice_cascadenetem_run_seed46_20260910_045613_005011.json,25,0.0,0.0,4,results/bob_cascadenetem_run_tp0.0_fk0.0_rp0.0_vd0.0_seed46_20260910_045613_067603.json,exception: name 'PROJECT_DIR' is not defined,2026-09-10T04:56:19.276304,cascade_netem_delay
