toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_measurement_error,run,bob_output_path,alice_output_path,fault_type,prob,key_index,qber
0.0,0.0,0.0,0.01,5034,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5034_20260827_060005_338182.json,390,33,1714,34,34,True,0,False,,1.7029509544372559,{},placeholder,True,,34,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5034_20260827_060005_338182.json,results/alice_realchannel_run_seed5034_20260827_060005_398082.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5035,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5035_20260827_060008_792020.json,390,33,1714,34,34,True,0,False,,2.3960087299346924,{},placeholder,True,,35,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5035_20260827_060008_792020.json,results/alice_realchannel_run_seed5035_20260827_060008_896778.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5036,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5036_20260827_060012_983023.json,390,33,1714,34,34,True,0,False,,2.3613743782043457,{},placeholder,True,,36,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5036_20260827_060012_983023.json,results/alice_realchannel_run_seed5036_20260827_060013_043874.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5037,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5037_20260827_060017_009328.json,390,33,1714,34,34,True,0,False,,2.3663992881774902,{},placeholder,True,,37,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5037_20260827_060017_009328.json,results/alice_realchannel_run_seed5037_20260827_060017_089666.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5038,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5038_20260827_060021_137722.json,390,33,1714,34,34,True,0,False,,2.2183737754821777,{},placeholder,True,,38,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5038_20260827_060021_137722.json,results/alice_realchannel_run_seed5038_20260827_060021_224132.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5039,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5039_20260827_060025_028851.json,390,33,1714,34,34,True,0,False,,1.8470098972320557,{},placeholder,True,,39,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5039_20260827_060025_028851.json,results/alice_realchannel_run_seed5039_20260827_060025_126523.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5040,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5040_20260827_060028_635659.json,390,33,1714,34,34,True,0,False,,2.352264642715454,{},placeholder,True,,40,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5040_20260827_060028_635659.json,results/alice_realchannel_run_seed5040_20260827_060028_687087.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5041,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5041_20260827_060032_685502.json,390,33,1714,34,34,True,0,False,,2.286278486251831,{},placeholder,True,,41,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5041_20260827_060032_685502.json,results/alice_realchannel_run_seed5041_20260827_060032_769601.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5042,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5042_20260827_060036_724477.json,390,33,1714,34,34,True,0,False,,2.3796346187591553,{},placeholder,True,,42,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5042_20260827_060036_724477.json,results/alice_realchannel_run_seed5042_20260827_060036_813077.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5043,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5043_20260827_060040_781428.json,390,33,1714,34,34,True,0,False,,2.2901604175567627,{},placeholder,True,,43,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5043_20260827_060040_781428.json,results/alice_realchannel_run_seed5043_20260827_060040_870416.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5044,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5044_20260827_060044_755094.json,390,33,1714,34,34,True,0,False,,2.3609237670898438,{},placeholder,True,,44,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5044_20260827_060044_755094.json,results/alice_realchannel_run_seed5044_20260827_060044_826234.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5045,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5045_20260827_060048_785942.json,390,33,1714,34,34,True,0,False,,2.3940000534057617,{},placeholder,True,,45,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5045_20260827_060048_785942.json,results/alice_realchannel_run_seed5045_20260827_060048_888583.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5046,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5046_20260827_060052_925967.json,390,33,1714,34,34,True,0,False,,2.2060656547546387,{},placeholder,True,,46,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5046_20260827_060052_925967.json,results/alice_realchannel_run_seed5046_20260827_060052_995541.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5047,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5047_20260827_060056_821345.json,390,33,1714,34,34,True,0,False,,2.2823312282562256,{},placeholder,True,,47,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5047_20260827_060056_821345.json,results/alice_realchannel_run_seed5047_20260827_060056_890975.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5048,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5048_20260827_060100_792929.json,390,33,1714,34,34,True,0,False,,0.8912396430969238,{},placeholder,True,,48,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5048_20260827_060100_792929.json,results/alice_realchannel_run_seed5048_20260827_060100_866755.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5049,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5049_20260827_060103_368418.json,390,33,1714,34,34,True,0,False,,2.4437618255615234,{},placeholder,True,,49,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5049_20260827_060103_368418.json,results/alice_realchannel_run_seed5049_20260827_060103_517703.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5050,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5050_20260827_060107_565027.json,390,33,1714,34,34,True,0,False,,2.3191614151000977,{},placeholder,True,,50,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5050_20260827_060107_565027.json,results/alice_realchannel_run_seed5050_20260827_060107_674708.json,verify_digest,0.01,0,0.0128205128205128
0.0,0.0,0.0,0.01,5051,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5051_20260827_060111_654418.json,390,33,1714,34,34,True,0,False,,2.3096001148223877,{},placeholder,True,,51,results/bob_realchannel_run_tp0.0_fk0.0_rp0.0_vd0.01_seed5051_20260827_060111_654418.json,results/alice_realchannel_run_seed5051_20260827_060111_757098.json,verify_digest,0.01,0,0.0128205128205128
