toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_error,alice_output_path,run,bob_output_path,fault_type,prob,key_index,qber,mismatch
0.0,0.0,0.1,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed44_20260831_202027_243687.json,379,35,2608,34,34,False,6,False,,2.9604604244232178,{'reconciliation_state': 6},asymptotic,False,,results/alice_recon_run_seed44_20260831_202027_194890.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed44_20260831_202027_243687.json,reconciliation,0.1,1,0.0158311345646438,True
0.0,0.0,0.1,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed45_20260831_202031_638320.json,379,35,2608,34,34,False,1,False,,3.0540146827697754,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed45_20260831_202031_620883.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed45_20260831_202031_638320.json,reconciliation,0.1,1,0.0158311345646438,True
0.0,0.0,0.1,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed46_20260831_202036_139363.json,379,35,2608,34,34,False,3,False,,3.524712324142456,{'reconciliation_state': 3},asymptotic,False,,results/alice_recon_run_seed46_20260831_202036_103847.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed46_20260831_202036_139363.json,reconciliation,0.1,1,0.0158311345646438,True
0.0,0.0,0.1,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed47_20260831_202041_109912.json,379,35,2608,34,34,False,6,False,,2.9899487495422363,{'reconciliation_state': 6},asymptotic,False,,results/alice_recon_run_seed47_20260831_202041_074091.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed47_20260831_202041_109912.json,reconciliation,0.1,1,0.0158311345646438,True
0.0,0.0,0.1,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed48_20260831_202045_535803.json,379,35,2608,34,34,False,3,False,,3.0243377685546875,{'reconciliation_state': 3},asymptotic,False,,results/alice_recon_run_seed48_20260831_202045_512149.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed48_20260831_202045_535803.json,reconciliation,0.1,1,0.0158311345646438,True
0.0,0.0,0.1,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed49_20260831_202050_009987.json,379,35,2608,34,34,False,3,False,,3.005964994430542,{'reconciliation_state': 3},asymptotic,False,,results/alice_recon_run_seed49_20260831_202049_977654.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed49_20260831_202050_009987.json,reconciliation,0.1,1,0.0158311345646438,True
0.0,0.0,0.1,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed50_20260831_202054_499708.json,379,35,2608,34,34,False,5,False,,2.9444265365600586,{'reconciliation_state': 5},asymptotic,False,,results/alice_recon_run_seed50_20260831_202054_474259.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed50_20260831_202054_499708.json,reconciliation,0.1,1,0.0158311345646438,True
0.0,0.0,0.1,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed51_20260831_202058_889261.json,379,35,2608,34,34,False,4,False,,3.118862628936768,{'reconciliation_state': 4},asymptotic,False,,results/alice_recon_run_seed51_20260831_202058_878239.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed51_20260831_202058_889261.json,reconciliation,0.1,1,0.0158311345646438,True
0.0,0.0,0.05,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed42_20260831_202103_520100.json,379,35,2608,34,34,False,1,False,,3.1115915775299072,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed42_20260831_202103_499218.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed42_20260831_202103_520100.json,reconciliation,0.05,1,0.0158311345646438,True
0.0,0.0,0.05,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed43_20260831_202108_073350.json,379,35,2608,34,34,False,2,False,,1.1231186389923096,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed43_20260831_202108_074902.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed43_20260831_202108_073350.json,reconciliation,0.05,1,0.0158311345646438,True
0.0,0.0,0.05,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed44_20260831_202110_705880.json,379,35,2608,34,34,False,1,False,,2.970341205596924,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed44_20260831_202110_692603.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed44_20260831_202110_705880.json,reconciliation,0.05,1,0.0158311345646438,True
0.0,0.0,0.05,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed45_20260831_202115_115210.json,379,35,2608,34,34,True,0,False,,0.9684853553771972,{},asymptotic,True,,results/alice_recon_run_seed45_20260831_202115_115934.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed45_20260831_202115_115210.json,reconciliation,0.05,1,0.0158311345646438,False
0.0,0.0,0.05,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed46_20260831_202117_622656.json,379,35,2608,34,34,False,1,False,,3.045485258102417,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed46_20260831_202117_559181.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed46_20260831_202117_622656.json,reconciliation,0.05,1,0.0158311345646438,True
0.0,0.0,0.05,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed47_20260831_202122_116466.json,379,35,2608,34,34,False,4,False,,1.0394108295440674,{'reconciliation_state': 4},asymptotic,False,,results/alice_recon_run_seed47_20260831_202122_130452.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed47_20260831_202122_116466.json,reconciliation,0.05,1,0.0158311345646438,True
0.0,0.0,0.05,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed48_20260831_202124_705353.json,379,35,2608,34,34,False,1,False,,2.987027168273926,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed48_20260831_202124_655078.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed48_20260831_202124_705353.json,reconciliation,0.05,1,0.0158311345646438,True
0.0,0.0,0.05,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed49_20260831_202129_137837.json,379,35,2608,34,34,True,0,False,,1.122767448425293,{},asymptotic,True,,results/alice_recon_run_seed49_20260831_202129_132477.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed49_20260831_202129_137837.json,reconciliation,0.05,1,0.0158311345646438,False
0.0,0.0,0.05,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed50_20260831_202131_756497.json,379,35,2608,34,34,False,2,False,,2.9392940998077397,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed50_20260831_202131_724426.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed50_20260831_202131_756497.json,reconciliation,0.05,1,0.0158311345646438,True
0.0,0.0,0.05,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed51_20260831_202136_153247.json,379,35,2608,34,34,False,2,False,,1.4671664237976074,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed51_20260831_202136_207871.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed51_20260831_202136_153247.json,reconciliation,0.05,1,0.0158311345646438,True
0.0,0.0,0.03,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed42_20260831_202139_175355.json,379,35,2608,34,34,False,1,False,,3.117074012756348,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed42_20260831_202139_158360.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed42_20260831_202139_175355.json,reconciliation,0.03,1,0.0158311345646438,True
0.0,0.0,0.03,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed43_20260831_202143_832505.json,379,35,2608,34,34,True,0,False,,3.1272664070129395,{},asymptotic,True,,results/alice_recon_run_seed43_20260831_202143_818369.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed43_20260831_202143_832505.json,reconciliation,0.03,1,0.0158311345646438,False
0.0,0.0,0.03,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed44_20260831_202148_451748.json,379,35,2608,34,34,False,1,False,,1.036107301712036,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed44_20260831_202148_467352.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed44_20260831_202148_451748.json,reconciliation,0.03,1,0.0158311345646438,True
0.0,0.0,0.03,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed45_20260831_202151_020233.json,379,35,2608,34,34,True,0,False,,0.9717779159545898,{},asymptotic,True,,results/alice_recon_run_seed45_20260831_202151_028473.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed45_20260831_202151_020233.json,reconciliation,0.03,1,0.0158311345646438,False
0.0,0.0,0.03,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed46_20260831_202153_511720.json,379,35,2608,34,34,False,1,False,,1.1165077686309814,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed46_20260831_202153_535913.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed46_20260831_202153_511720.json,reconciliation,0.03,1,0.0158311345646438,True
0.0,0.0,0.03,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed47_20260831_202156_313963.json,379,35,2608,34,34,False,2,False,,2.901902914047241,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed47_20260831_202156_183022.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed47_20260831_202156_313963.json,reconciliation,0.03,1,0.0158311345646438,True
0.0,0.0,0.03,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed48_20260831_202200_754882.json,379,35,2608,34,34,False,1,False,,1.4092066287994385,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed48_20260831_202200_758045.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed48_20260831_202200_754882.json,reconciliation,0.03,1,0.0158311345646438,True
0.0,0.0,0.03,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed49_20260831_202203_706803.json,379,35,2608,34,34,True,0,False,,2.741283178329468,{},asymptotic,True,,results/alice_recon_run_seed49_20260831_202203_692855.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed49_20260831_202203_706803.json,reconciliation,0.03,1,0.0158311345646438,False
0.0,0.0,0.03,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed50_20260831_202207_947813.json,379,35,2608,34,34,False,2,False,,2.927847623825073,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed50_20260831_202207_906586.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed50_20260831_202207_947813.json,reconciliation,0.03,1,0.0158311345646438,True
0.0,0.0,0.03,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed51_20260831_202212_328871.json,379,35,2608,34,34,False,2,False,,1.4109339714050293,{'reconciliation_state': 2},asymptotic,False,,results/alice_recon_run_seed51_20260831_202212_317953.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed51_20260831_202212_328871.json,reconciliation,0.03,1,0.0158311345646438,True
0.0,0.0,0.01,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed42_20260831_202215_216829.json,379,35,2608,34,34,True,0,False,,2.9029221534729004,{},asymptotic,True,,results/alice_recon_run_seed42_20260831_202215_204460.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed42_20260831_202215_216829.json,reconciliation,0.01,1,0.0158311345646438,False
0.0,0.0,0.01,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed43_20260831_202219_560929.json,379,35,2608,34,34,True,0,False,,2.7428886890411377,{},asymptotic,True,,results/alice_recon_run_seed43_20260831_202219_553117.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed43_20260831_202219_560929.json,reconciliation,0.01,1,0.0158311345646438,False
0.0,0.0,0.01,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed44_20260831_202223_825193.json,379,35,2608,34,34,False,1,False,,1.0104291439056396,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed44_20260831_202223_819059.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed44_20260831_202223_825193.json,reconciliation,0.01,1,0.0158311345646438,True
0.0,0.0,0.01,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed45_20260831_202226_283248.json,379,35,2608,34,34,True,0,False,,0.9647622108459472,{},asymptotic,True,,results/alice_recon_run_seed45_20260831_202226_287943.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed45_20260831_202226_283248.json,reconciliation,0.01,1,0.0158311345646438,False
0.0,0.0,0.01,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed46_20260831_202228_730861.json,379,35,2608,34,34,True,0,False,,2.7927680015563965,{},asymptotic,True,,results/alice_recon_run_seed46_20260831_202228_690854.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed46_20260831_202228_730861.json,reconciliation,0.01,1,0.0158311345646438,False
0.0,0.0,0.01,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed47_20260831_202232_973447.json,379,35,2608,34,34,True,0,False,,2.782292366027832,{},asymptotic,True,,results/alice_recon_run_seed47_20260831_202232_940845.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed47_20260831_202232_973447.json,reconciliation,0.01,1,0.0158311345646438,False
0.0,0.0,0.01,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed48_20260831_202237_212228.json,379,35,2608,34,34,True,0,False,,2.787658929824829,{},asymptotic,True,,results/alice_recon_run_seed48_20260831_202237_172113.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed48_20260831_202237_212228.json,reconciliation,0.01,1,0.0158311345646438,False
0.0,0.0,0.01,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed49_20260831_202241_465976.json,379,35,2608,34,34,True,0,False,,2.701757907867432,{},asymptotic,True,,results/alice_recon_run_seed49_20260831_202241_414005.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed49_20260831_202241_465976.json,reconciliation,0.01,1,0.0158311345646438,False
0.0,0.0,0.01,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed50_20260831_202245_623411.json,379,35,2608,34,34,False,1,False,,3.3206048011779785,{'reconciliation_state': 1},asymptotic,False,,results/alice_recon_run_seed50_20260831_202245_588198.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed50_20260831_202245_623411.json,reconciliation,0.01,1,0.0158311345646438,True
0.0,0.0,0.01,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed51_20260831_202250_399611.json,379,35,2608,34,34,True,0,False,,2.8639962673187256,{},asymptotic,True,,results/alice_recon_run_seed51_20260831_202250_359841.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed51_20260831_202250_399611.json,reconciliation,0.01,1,0.0158311345646438,False
0.0,0.0,0.003,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed42_20260831_202254_727356.json,379,35,2608,34,34,True,0,False,,2.8735098838806152,{},asymptotic,True,,results/alice_recon_run_seed42_20260831_202254_682696.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed42_20260831_202254_727356.json,reconciliation,0.003,1,0.0158311345646438,False
0.0,0.0,0.003,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed43_20260831_202259_063897.json,379,35,2608,34,34,True,0,False,,3.099983930587769,{},asymptotic,True,,results/alice_recon_run_seed43_20260831_202259_018549.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed43_20260831_202259_063897.json,reconciliation,0.003,1,0.0158311345646438,False
0.0,0.0,0.003,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed44_20260831_202303_625307.json,379,35,2608,34,34,True,0,False,,2.790376663208008,{},asymptotic,True,,results/alice_recon_run_seed44_20260831_202303_580283.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed44_20260831_202303_625307.json,reconciliation,0.003,1,0.0158311345646438,False
0.0,0.0,0.003,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed45_20260831_202307_876898.json,379,35,2608,34,34,True,0,False,,2.783184051513672,{},asymptotic,True,,results/alice_recon_run_seed45_20260831_202307_826011.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed45_20260831_202307_876898.json,reconciliation,0.003,1,0.0158311345646438,False
0.0,0.0,0.003,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed46_20260831_202312_113079.json,379,35,2608,34,34,True,0,False,,2.7944653034210205,{},asymptotic,True,,results/alice_recon_run_seed46_20260831_202312_074059.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed46_20260831_202312_113079.json,reconciliation,0.003,1,0.0158311345646438,False
0.0,0.0,0.003,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed47_20260831_202316_351314.json,379,35,2608,34,34,True,0,False,,2.784896850585937,{},asymptotic,True,,results/alice_recon_run_seed47_20260831_202316_317967.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed47_20260831_202316_351314.json,reconciliation,0.003,1,0.0158311345646438,False
0.0,0.0,0.003,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed48_20260831_202320_573374.json,379,35,2608,34,34,True,0,False,,2.806786060333252,{},asymptotic,True,,results/alice_recon_run_seed48_20260831_202320_548158.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed48_20260831_202320_573374.json,reconciliation,0.003,1,0.0158311345646438,False
0.0,0.0,0.003,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed49_20260831_202324_817410.json,379,35,2608,34,34,True,0,False,,3.118304491043091,{},asymptotic,True,,results/alice_recon_run_seed49_20260831_202324_786567.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed49_20260831_202324_817410.json,reconciliation,0.003,1,0.0158311345646438,False
0.0,0.0,0.003,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed50_20260831_202329_367891.json,379,35,2608,34,34,True,0,False,,2.744403600692749,{},asymptotic,True,,results/alice_recon_run_seed50_20260831_202329_354266.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed50_20260831_202329_367891.json,reconciliation,0.003,1,0.0158311345646438,False
0.0,0.0,0.003,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed51_20260831_202333_559563.json,379,35,2608,34,34,True,0,False,,2.868186712265014,{},asymptotic,True,,results/alice_recon_run_seed51_20260831_202333_523902.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed51_20260831_202333_559563.json,reconciliation,0.003,1,0.0158311345646438,False
0.0,0.0,0.001,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed42_20260831_202337_871973.json,379,35,2608,34,34,True,0,False,,2.8917760848999023,{},asymptotic,True,,results/alice_recon_run_seed42_20260831_202337_842334.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed42_20260831_202337_871973.json,reconciliation,0.001,1,0.0158311345646438,False
0.0,0.0,0.001,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed43_20260831_202342_228268.json,379,35,2608,34,34,True,0,False,,3.0999205112457275,{},asymptotic,True,,results/alice_recon_run_seed43_20260831_202342_185286.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed43_20260831_202342_228268.json,reconciliation,0.001,1,0.0158311345646438,False
0.0,0.0,0.001,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed44_20260831_202346_859332.json,379,35,2608,34,34,True,0,False,,2.8086185455322266,{},asymptotic,True,,results/alice_recon_run_seed44_20260831_202346_835721.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed44_20260831_202346_859332.json,reconciliation,0.001,1,0.0158311345646438,False
0.0,0.0,0.001,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed45_20260831_202351_123490.json,379,35,2608,34,34,True,0,False,,3.2170002460479736,{},asymptotic,True,,results/alice_recon_run_seed45_20260831_202351_112883.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed45_20260831_202351_123490.json,reconciliation,0.001,1,0.0158311345646438,False
0.0,0.0,0.001,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed46_20260831_202355_791190.json,379,35,2608,34,34,True,0,False,,3.197037696838379,{},asymptotic,True,,results/alice_recon_run_seed46_20260831_202355_768353.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed46_20260831_202355_791190.json,reconciliation,0.001,1,0.0158311345646438,False
0.0,0.0,0.001,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed47_20260831_202400_451317.json,379,35,2608,34,34,True,0,False,,2.736243963241577,{},asymptotic,True,,results/alice_recon_run_seed47_20260831_202400_420313.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed47_20260831_202400_451317.json,reconciliation,0.001,1,0.0158311345646438,False
0.0,0.0,0.001,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed48_20260831_202404_634725.json,379,35,2608,34,34,True,0,False,,2.745609998703003,{},asymptotic,True,,results/alice_recon_run_seed48_20260831_202404_594640.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed48_20260831_202404_634725.json,reconciliation,0.001,1,0.0158311345646438,False
0.0,0.0,0.001,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed49_20260831_202408_835519.json,379,35,2608,34,34,True,0,False,,2.6685831546783447,{},asymptotic,True,,results/alice_recon_run_seed49_20260831_202408_792685.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed49_20260831_202408_835519.json,reconciliation,0.001,1,0.0158311345646438,False
0.0,0.0,0.001,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed50_20260831_202412_951303.json,379,35,2608,34,34,True,0,False,,2.7164206504821777,{},asymptotic,True,,results/alice_recon_run_seed50_20260831_202412_913214.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed50_20260831_202412_951303.json,reconciliation,0.001,1,0.0158311345646438,False
0.0,0.0,0.001,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed51_20260831_202417_099385.json,379,35,2608,34,34,True,0,False,,3.2933754920959477,{},asymptotic,True,,results/alice_recon_run_seed51_20260831_202417_090416.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed51_20260831_202417_099385.json,reconciliation,0.001,1,0.0158311345646438,False
0.0,0.0,0.5,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed42_20260831_204649_705615.json,374,17,3180,34,34,False,28,False,,2.8713831901550293,{'reconciliation_state': 8},asymptotic,False,,results/alice_recon_run_seed42_20260831_204649_723873.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed42_20260831_204649_705615.json,reconciliation,0.5,2,0.0026737967914438,True
0.0,0.0,0.5,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed43_20260831_204654_039521.json,374,28,3180,34,34,False,18,False,,3.393640279769897,{'reconciliation_state': 9},asymptotic,False,,results/alice_recon_run_seed43_20260831_204654_068721.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed43_20260831_204654_039521.json,reconciliation,0.5,2,0.0026737967914438,True
0.0,0.0,0.5,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed44_20260831_204658_903822.json,374,21,3180,34,34,False,26,False,,4.445104360580444,{'reconciliation_state': 10},asymptotic,False,,results/alice_recon_run_seed44_20260831_204658_866241.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed44_20260831_204658_903822.json,reconciliation,0.5,2,0.0026737967914438,True
0.0,0.0,0.5,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed45_20260831_204704_725054.json,374,33,3180,34,34,False,16,False,,2.8563716411590576,{'reconciliation_state': 12},asymptotic,False,,results/alice_recon_run_seed45_20260831_204704_726609.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed45_20260831_204704_725054.json,reconciliation,0.5,2,0.0026737967914438,True
0.0,0.0,0.5,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed46_20260831_204709_070849.json,374,15,3180,34,34,False,29,False,,4.698814630508423,{'reconciliation_state': 7},asymptotic,False,,results/alice_recon_run_seed46_20260831_204709_049138.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed46_20260831_204709_070849.json,reconciliation,0.5,2,0.0026737967914438,True
0.0,0.0,0.5,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed47_20260831_204715_179096.json,374,18,3180,34,34,False,26,False,,2.6263530254364014,{'reconciliation_state': 7},asymptotic,False,,results/alice_recon_run_seed47_20260831_204715_228023.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed47_20260831_204715_179096.json,reconciliation,0.5,2,0.0026737967914438,True
0.0,0.0,0.5,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed48_20260831_204719_294959.json,374,20,3180,34,34,False,26,False,,5.134310007095337,{'reconciliation_state': 9},asymptotic,False,,results/alice_recon_run_seed48_20260831_204719_269898.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed48_20260831_204719_294959.json,reconciliation,0.5,2,0.0026737967914438,True
