toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob,key_index,qber
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.020812273025512695,{},False,,key0_final_key_0.001,15,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.023344993591308594,{},False,,key0_final_key_0.001,16,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.02274775505065918,{},False,,key0_final_key_0.001,17,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.023850440979003906,{},False,,key0_final_key_0.001,18,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.020978927612304688,{},False,,key0_final_key_0.001,19,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.02236461639404297,{},False,,key0_final_key_0.001,20,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.021708965301513672,{},False,,key0_final_key_0.001,21,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.019292831420898438,{},False,,key0_final_key_0.001,22,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.01950693130493164,{},False,,key0_final_key_0.001,23,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.020574569702148438,{},False,,key0_final_key_0.001,24,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.022034883499145508,{},False,,key0_final_key_0.001,25,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.0215761661529541,{},False,,key0_final_key_0.001,26,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.021203994750976562,{},False,,key0_final_key_0.001,27,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.020925521850585938,{},False,,key0_final_key_0.001,28,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.02081608772277832,{},False,,key0_final_key_0.001,29,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.024972200393676758,{},False,,key0_final_key_0.001,30,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.019797563552856445,{},False,,key0_final_key_0.001,31,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.020026445388793945,{},False,,key0_final_key_0.001,32,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.02155923843383789,{},False,,key0_final_key_0.001,33,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.0216519832611084,{},False,,key0_final_key_0.001,34,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.021183013916015625,{},False,,key0_final_key_0.001,35,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.020508766174316406,{},False,,key0_final_key_0.001,36,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.01976156234741211,{},False,,key0_final_key_0.001,37,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.021375417709350586,{},False,,key0_final_key_0.001,38,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.02153611183166504,{},False,,key0_final_key_0.001,39,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.019118785858154297,{},False,,key0_final_key_0.001,40,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.02049088478088379,{},False,,key0_final_key_0.001,41,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.024942398071289062,{},False,,key0_final_key_0.001,42,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.019898653030395508,{},False,,key0_final_key_0.001,43,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.021301984786987305,{},False,,key0_final_key_0.001,44,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.020688295364379883,{},False,,key0_final_key_0.001,45,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.019953489303588867,{},False,,key0_final_key_0.001,46,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.02172088623046875,{},False,,key0_final_key_0.001,47,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.019659757614135742,{},False,,key0_final_key_0.001,48,final_key,0.001,0,0.01282051282051282
0.0,0.001,0.0,0.0,0.0,1714,0,,True,0,0.020303726196289062,{},False,,key0_final_key_0.001,49,final_key,0.001,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003424657534246575,1714,0,,False,856,0.026414871215820312,{'reconciliation_state': 12},False,,key0_reconciliation_0.3,0,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.00228310502283105,1714,0,,False,821,0.025776147842407227,{'reconciliation_state': 8},False,,key0_reconciliation_0.3,1,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003139269406392694,1714,0,,False,855,0.029964447021484375,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,2,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.001997716894977169,1714,0,,False,876,0.0251922607421875,{'reconciliation_state': 7},False,,key0_reconciliation_0.3,3,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0025684931506849314,1714,0,,False,818,0.027263164520263672,{'reconciliation_state': 8},False,,key0_reconciliation_0.3,4,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0028538812785388126,1714,0,,False,828,0.0282747745513916,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,5,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0028538812785388126,1714,0,,False,841,0.03050518035888672,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,6,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0028538812785388126,1714,0,,False,846,0.027823209762573242,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,7,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0028538812785388126,1714,0,,False,862,0.026912450790405273,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,8,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0025684931506849314,1714,0,,False,880,0.02339458465576172,{'reconciliation_state': 8},False,,key0_reconciliation_0.3,9,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.004280821917808219,1714,0,,False,892,0.028577327728271484,{'reconciliation_state': 13},False,,key0_reconciliation_0.3,10,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.00228310502283105,1714,0,,False,867,0.0229794979095459,{'reconciliation_state': 8},False,,key0_reconciliation_0.3,11,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.00228310502283105,1714,0,,False,850,0.024747848510742188,{'reconciliation_state': 8},False,,key0_reconciliation_0.3,12,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.001997716894977169,1714,0,,False,840,0.023583412170410156,{'reconciliation_state': 7},False,,key0_reconciliation_0.3,13,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003995433789954338,1714,0,,False,874,0.025416851043701172,{'reconciliation_state': 14},False,,key0_reconciliation_0.3,14,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003995433789954338,1714,0,,False,845,0.025836944580078125,{'reconciliation_state': 14},False,,key0_reconciliation_0.3,15,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0028538812785388126,1714,0,,False,857,0.027074813842773438,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,16,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0025684931506849314,1714,0,,False,855,0.022271156311035156,{'reconciliation_state': 9},False,,key0_reconciliation_0.3,17,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.00228310502283105,1714,0,,False,853,0.022925138473510742,{'reconciliation_state': 8},False,,key0_reconciliation_0.3,18,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0025684931506849314,1714,0,,False,852,0.02570962905883789,{'reconciliation_state': 9},False,,key0_reconciliation_0.3,19,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003139269406392694,1714,0,,False,828,0.02641606330871582,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,20,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003424657534246575,1714,0,,False,869,0.025954008102416992,{'reconciliation_state': 12},False,,key0_reconciliation_0.3,21,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0028538812785388126,1714,0,,False,811,0.026899099349975586,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,22,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003139269406392694,1714,0,,False,852,0.029035091400146484,{'reconciliation_state': 11},False,,key0_reconciliation_0.3,23,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0037100456621004564,1714,0,,False,837,0.027781009674072266,{'reconciliation_state': 12},False,,key0_reconciliation_0.3,24,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0017123287671232876,1714,0,,False,833,0.0242617130279541,{'reconciliation_state': 6},False,,key0_reconciliation_0.3,25,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0045662100456621,1714,0,,False,844,0.027135848999023438,{'reconciliation_state': 15},False,,key0_reconciliation_0.3,26,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0025684931506849314,1714,0,,False,831,0.02551746368408203,{'reconciliation_state': 9},False,,key0_reconciliation_0.3,27,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0025684931506849314,1714,0,,False,845,0.026769638061523438,{'reconciliation_state': 9},False,,key0_reconciliation_0.3,28,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.004280821917808219,1714,0,,False,873,0.02723407745361328,{'reconciliation_state': 14},False,,key0_reconciliation_0.3,29,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.00228310502283105,1714,0,,False,880,0.02462172508239746,{'reconciliation_state': 8},False,,key0_reconciliation_0.3,30,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003139269406392694,1714,0,,False,849,0.029091596603393555,{'reconciliation_state': 11},False,,key0_reconciliation_0.3,31,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003139269406392694,1714,0,,False,835,0.032427310943603516,{'reconciliation_state': 11},False,,key0_reconciliation_0.3,32,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003139269406392694,1714,0,,False,873,0.024565458297729492,{'reconciliation_state': 11},False,,key0_reconciliation_0.3,33,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.001141552511415525,1714,0,,False,830,0.03176760673522949,{'reconciliation_state': 4},False,,key0_reconciliation_0.3,34,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003424657534246575,1714,0,,False,857,0.02638411521911621,{'reconciliation_state': 12},False,,key0_reconciliation_0.3,35,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003139269406392694,1714,0,,False,862,0.028923511505126953,{'reconciliation_state': 11},False,,key0_reconciliation_0.3,36,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003139269406392694,1714,0,,False,887,0.029372215270996094,{'reconciliation_state': 11},False,,key0_reconciliation_0.3,37,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0025684931506849314,1714,0,,False,894,0.03105902671813965,{'reconciliation_state': 9},False,,key0_reconciliation_0.3,38,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0017123287671232876,1714,0,,False,852,0.026025056838989258,{'reconciliation_state': 6},False,,key0_reconciliation_0.3,39,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.00228310502283105,1714,0,,False,855,0.02559065818786621,{'reconciliation_state': 8},False,,key0_reconciliation_0.3,40,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003139269406392694,1714,0,,False,868,0.025148868560791016,{'reconciliation_state': 11},False,,key0_reconciliation_0.3,41,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0025684931506849314,1714,0,,False,835,0.024529695510864258,{'reconciliation_state': 9},False,,key0_reconciliation_0.3,42,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003424657534246575,1714,0,,False,849,0.029067516326904297,{'reconciliation_state': 12},False,,key0_reconciliation_0.3,43,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.003424657534246575,1714,0,,False,828,0.02779698371887207,{'reconciliation_state': 12},False,,key0_reconciliation_0.3,44,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0028538812785388126,1714,0,,False,902,0.02557539939880371,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,45,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0028538812785388126,1714,0,,False,883,0.025969266891479492,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,46,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.00228310502283105,1714,0,,False,869,0.0255429744720459,{'reconciliation_state': 8},False,,key0_reconciliation_0.3,47,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0028538812785388126,1714,0,,False,832,0.024161577224731445,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,48,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.3,0.0,0.0028538812785388126,1714,0,,False,816,0.024226665496826172,{'reconciliation_state': 10},False,,key0_reconciliation_0.3,49,reconciliation,0.3,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,850,0.02277374267578125,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,0,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,860,0.02274775505065918,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,1,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001997716894977169,1714,0,,False,854,0.024661779403686523,{'reconciliation_state': 6},False,,key0_reconciliation_0.1,2,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.00028538812785388126,1714,0,,False,812,0.022114038467407227,{'reconciliation_state': 1},False,,key0_reconciliation_0.1,3,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,837,0.02576732635498047,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,4,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0017123287671232876,1714,0,,False,843,0.023096323013305664,{'reconciliation_state': 6},False,,key0_reconciliation_0.1,5,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,824,0.03379631042480469,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,6,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,869,0.028615713119506836,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,7,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0014269406392694063,1714,0,,False,900,0.026061296463012695,{'reconciliation_state': 5},False,,key0_reconciliation_0.1,8,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001141552511415525,1714,0,,False,833,0.026123523712158203,{'reconciliation_state': 4},False,,key0_reconciliation_0.1,9,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001997716894977169,1714,0,,False,857,0.023734331130981445,{'reconciliation_state': 5},False,,key0_reconciliation_0.1,10,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0014269406392694063,1714,0,,False,845,0.026831388473510742,{'reconciliation_state': 5},False,,key0_reconciliation_0.1,11,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,859,0.026134014129638672,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,12,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,851,0.02263355255126953,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,13,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,881,0.02351689338684082,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,14,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,844,0.02530646324157715,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,15,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0017123287671232876,1714,0,,False,845,0.025020122528076172,{'reconciliation_state': 6},False,,key0_reconciliation_0.1,16,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001141552511415525,1714,0,,False,872,0.022754430770874023,{'reconciliation_state': 4},False,,key0_reconciliation_0.1,17,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,840,0.024142026901245117,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,18,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,869,0.025649070739746094,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,19,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.00228310502283105,1714,0,,False,855,0.02354598045349121,{'reconciliation_state': 8},False,,key0_reconciliation_0.1,20,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0014269406392694063,1714,0,,False,864,0.02435612678527832,{'reconciliation_state': 5},False,,key0_reconciliation_0.1,21,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,783,0.026089191436767578,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,22,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,851,0.0220186710357666,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,23,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001141552511415525,1714,0,,False,857,0.02411818504333496,{'reconciliation_state': 4},False,,key0_reconciliation_0.1,24,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001141552511415525,1714,0,,False,844,0.023186445236206055,{'reconciliation_state': 4},False,,key0_reconciliation_0.1,25,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0017123287671232876,1714,0,,False,819,0.026014089584350586,{'reconciliation_state': 6},False,,key0_reconciliation_0.1,26,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,889,0.02131819725036621,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,27,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,844,0.027550697326660156,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,28,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0017123287671232876,1714,0,,False,829,0.025229454040527344,{'reconciliation_state': 6},False,,key0_reconciliation_0.1,29,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,880,0.02407217025756836,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,30,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,840,0.02233099937438965,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,31,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001141552511415525,1714,0,,False,838,0.022952795028686523,{'reconciliation_state': 4},False,,key0_reconciliation_0.1,32,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0014269406392694063,1714,0,,False,886,0.02498459815979004,{'reconciliation_state': 5},False,,key0_reconciliation_0.1,33,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0,1714,0,,True,0,0.02250194549560547,{},False,,key0_reconciliation_0.1,34,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001997716894977169,1714,0,,False,865,0.030409812927246094,{'reconciliation_state': 7},False,,key0_reconciliation_0.1,35,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,874,0.028446435928344727,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,36,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001141552511415525,1714,0,,False,822,0.03035449981689453,{'reconciliation_state': 4},False,,key0_reconciliation_0.1,37,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,838,0.025328636169433594,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,38,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,847,0.02176833152770996,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,39,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0,1714,0,,True,0,0.022478818893432617,{},False,,key0_reconciliation_0.1,40,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001141552511415525,1714,0,,False,842,0.024005889892578125,{'reconciliation_state': 4},False,,key0_reconciliation_0.1,41,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0,1714,0,,True,0,0.02042078971862793,{},False,,key0_reconciliation_0.1,42,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001997716894977169,1714,0,,False,852,0.023975849151611328,{'reconciliation_state': 7},False,,key0_reconciliation_0.1,43,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,811,0.026494264602661133,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,44,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,860,0.025284767150878906,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,45,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.001141552511415525,1714,0,,False,892,0.028333187103271484,{'reconciliation_state': 4},False,,key0_reconciliation_0.1,46,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0005707762557077625,1714,0,,False,869,0.027726173400878906,{'reconciliation_state': 2},False,,key0_reconciliation_0.1,47,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0017123287671232876,1714,0,,False,805,0.031206846237182617,{'reconciliation_state': 6},False,,key0_reconciliation_0.1,48,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.1,0.0,0.0008561643835616438,1714,0,,False,817,0.03414344787597656,{'reconciliation_state': 3},False,,key0_reconciliation_0.1,49,reconciliation,0.1,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.00028538812785388126,1714,0,,False,890,0.02652883529663086,{'reconciliation_state': 1},False,,key0_reconciliation_0.03,0,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.0,1714,0,,True,0,0.029237031936645508,{},False,,key0_reconciliation_0.03,1,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.00028538812785388126,1714,0,,False,854,0.02484869956970215,{'reconciliation_state': 1},False,,key0_reconciliation_0.03,2,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.0,1714,0,,True,0,0.023266315460205078,{},False,,key0_reconciliation_0.03,3,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.00028538812785388126,1714,0,,False,875,0.02390289306640625,{'reconciliation_state': 1},False,,key0_reconciliation_0.03,4,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.0005707762557077625,1714,0,,False,869,0.029198884963989258,{'reconciliation_state': 2},False,,key0_reconciliation_0.03,5,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.00028538812785388126,1714,0,,False,862,0.024873018264770508,{'reconciliation_state': 1},False,,key0_reconciliation_0.03,6,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.0,1714,0,,True,0,0.021577119827270508,{},False,,key0_reconciliation_0.03,7,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.0005707762557077625,1714,0,,False,821,0.022383689880371094,{'reconciliation_state': 2},False,,key0_reconciliation_0.03,8,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.0005707762557077625,1714,0,,False,838,0.02483987808227539,{'reconciliation_state': 2},False,,key0_reconciliation_0.03,9,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.00028538812785388126,1714,0,,False,854,0.02557682991027832,{'reconciliation_state': 1},False,,key0_reconciliation_0.03,10,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.00028538812785388126,1714,0,,False,850,0.024016618728637695,{'reconciliation_state': 1},False,,key0_reconciliation_0.03,11,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.00028538812785388126,1714,0,,False,839,0.026590347290039062,{'reconciliation_state': 1},False,,key0_reconciliation_0.03,12,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.0,1714,0,,True,0,0.023452043533325195,{},False,,key0_reconciliation_0.03,13,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.00028538812785388126,1714,0,,False,872,0.02710700035095215,{'reconciliation_state': 1},False,,key0_reconciliation_0.03,14,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.0005707762557077625,1714,0,,False,867,0.025721311569213867,{'reconciliation_state': 2},False,,key0_reconciliation_0.03,15,reconciliation,0.03,0,0.01282051282051282
0.0,0.0,0.03,0.0,0.0008561643835616438,1714,0,,False,852,0.03316974639892578,{'reconciliation_state': 3},False,,key0_reconciliation_0.03,16,reconciliation,0.03,0,0.01282051282051282
