toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_measurement_error,run,bob_output_path,alice_output_path,code_version,collection_timestamp,fault_type,prob,key_index,qber
0.01,0.0,0.0,0.0,48,results/bob_realchannel_run_tp0.01_fk0.0_rp0.0_vd0.0_seed48_20260902_040705_851527.json,379,35,1,12,12,True,0,False,,2.7640771865844727,{},finite_key,True,,6,results/bob_realchannel_run_tp0.01_fk0.0_rp0.0_vd0.0_seed48_20260902_040705_851527.json,results/alice_realchannel_run_seed48_20260902_040705_791571.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:09.004776,toeplitz,0.01,1,0.0158311345646438
0.01,0.0,0.0,0.0,49,results/bob_realchannel_run_tp0.01_fk0.0_rp0.0_vd0.0_seed49_20260902_040710_021548.json,379,35,1,12,12,True,0,False,,0.7502267360687256,{},finite_key,True,,7,results/bob_realchannel_run_tp0.01_fk0.0_rp0.0_vd0.0_seed49_20260902_040710_021548.json,results/alice_realchannel_run_seed49_20260902_040710_032587.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:11.245329,toeplitz,0.01,1,0.0158311345646438
0.01,0.0,0.0,0.0,50,results/bob_realchannel_run_tp0.01_fk0.0_rp0.0_vd0.0_seed50_20260902_040712_259843.json,379,35,1,12,12,True,0,False,,2.712437391281128,{},finite_key,True,,8,results/bob_realchannel_run_tp0.01_fk0.0_rp0.0_vd0.0_seed50_20260902_040712_259843.json,results/alice_realchannel_run_seed50_20260902_040712_220829.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:15.360941,toeplitz,0.01,1,0.0158311345646438
0.01,0.0,0.0,0.0,51,results/bob_realchannel_run_tp0.01_fk0.0_rp0.0_vd0.0_seed51_20260902_040716_379523.json,379,35,1,12,12,True,0,False,,0.8842358589172363,{},finite_key,True,,9,results/bob_realchannel_run_tp0.01_fk0.0_rp0.0_vd0.0_seed51_20260902_040716_379523.json,results/alice_realchannel_run_seed51_20260902_040716_379576.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:17.712231,toeplitz,0.01,1,0.0158311345646438
0.003,0.0,0.0,0.0,42,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed42_20260902_040718_727479.json,379,35,1,12,12,True,0,False,,0.9081394672393799,{},finite_key,True,,0,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed42_20260902_040718_727479.json,results/alice_realchannel_run_seed42_20260902_040718_737298.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:20.103055,toeplitz,0.003,1,0.0158311345646438
0.003,0.0,0.0,0.0,43,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed43_20260902_040721_121659.json,379,35,1,12,12,True,0,False,,2.725860118865967,{},finite_key,True,,1,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed43_20260902_040721_121659.json,results/alice_realchannel_run_seed43_20260902_040721_095222.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:24.316468,toeplitz,0.003,1,0.0158311345646438
0.003,0.0,0.0,0.0,44,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed44_20260902_040725_345992.json,379,35,1,12,12,True,0,False,,2.809504508972168,{},finite_key,True,,2,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed44_20260902_040725_345992.json,results/alice_realchannel_run_seed44_20260902_040725_324925.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:28.624422,toeplitz,0.003,1,0.0158311345646438
0.003,0.0,0.0,0.0,45,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed45_20260902_040729_659364.json,379,35,1,12,12,True,0,False,,3.208134174346924,{},finite_key,True,,3,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed45_20260902_040729_659364.json,results/alice_realchannel_run_seed45_20260902_040729_644262.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:33.292676,toeplitz,0.003,1,0.0158311345646438
0.003,0.0,0.0,0.0,46,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed46_20260902_040734_315559.json,379,35,1,12,12,True,0,False,,2.7845590114593506,{},finite_key,True,,4,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed46_20260902_040734_315559.json,results/alice_realchannel_run_seed46_20260902_040734_271979.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:37.489864,toeplitz,0.003,1,0.0158311345646438
0.003,0.0,0.0,0.0,47,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed47_20260902_040738_551613.json,379,35,1,12,12,True,0,False,,3.1443374156951904,{},finite_key,True,,5,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed47_20260902_040738_551613.json,results/alice_realchannel_run_seed47_20260902_040738_488585.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:42.100258,toeplitz,0.003,1,0.0158311345646438
0.003,0.0,0.0,0.0,48,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed48_20260902_040743_112868.json,379,35,1,12,12,True,0,False,,0.80330491065979,{},finite_key,True,,6,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed48_20260902_040743_112868.json,results/alice_realchannel_run_seed48_20260902_040743_106204.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:44.351076,toeplitz,0.003,1,0.0158311345646438
0.003,0.0,0.0,0.0,49,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed49_20260902_040745_382572.json,379,35,1,12,12,True,0,False,,0.8692882061004639,{},finite_key,True,,7,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed49_20260902_040745_382572.json,results/alice_realchannel_run_seed49_20260902_040745_506012.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:46.851922,toeplitz,0.003,1,0.0158311345646438
0.003,0.0,0.0,0.0,50,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed50_20260902_040747_880900.json,379,35,1,12,12,True,0,False,,3.1030478477478027,{},finite_key,True,,8,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed50_20260902_040747_880900.json,results/alice_realchannel_run_seed50_20260902_040747_841197.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:51.374760,toeplitz,0.003,1,0.0158311345646438
0.003,0.0,0.0,0.0,51,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed51_20260902_040752_407397.json,379,35,1,12,12,True,0,False,,2.8126919269561768,{},finite_key,True,,9,results/bob_realchannel_run_tp0.003_fk0.0_rp0.0_vd0.0_seed51_20260902_040752_407397.json,results/alice_realchannel_run_seed51_20260902_040752_360202.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:07:55.609656,toeplitz,0.003,1,0.0158311345646438
