toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob,length_mode,key_index,qber
0.3,0.0,0.0,0.0,0.0,23,12,True,False,1,0.019305706024169922,{'toeplitz_matrix': 1},False,,key0_finitekey_toeplitz_0.3,37,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,False,True,0,0.0213167667388916,{'toeplitz_matrix': 1},False,,key0_finitekey_toeplitz_0.3,38,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,False,True,0,0.033448219299316406,{'toeplitz_matrix': 1},False,,key0_finitekey_toeplitz_0.3,39,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,True,True,0,0.04033350944519043,{},False,,key0_finitekey_toeplitz_0.3,40,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01903057098388672,{},False,,key0_finitekey_toeplitz_0.3,41,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019154071807861328,{'toeplitz_matrix': 1},False,,key0_finitekey_toeplitz_0.3,42,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,True,True,0,0.018674373626708984,{},False,,key0_finitekey_toeplitz_0.3,43,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01952981948852539,{},False,,key0_finitekey_toeplitz_0.3,44,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,True,True,0,0.018939733505249023,{'toeplitz_matrix': 1},False,,key0_finitekey_toeplitz_0.3,45,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,True,True,0,0.018410921096801758,{},False,,key0_finitekey_toeplitz_0.3,46,toeplitz,0.3,finite_key,0,0.0128205128205128
0.3,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019338369369506836,{},False,,key0_finitekey_toeplitz_0.3,47,toeplitz,0.3,finite_key,0,0.0128205128205128
