toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_error,alice_output_path,run,bob_output_path,code_version,collection_timestamp,fault_type,prob,key_index,qber,mismatch
0.0,0.0,0.1,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed47_20260902_035245_724623.json,390,33,23,12,12,False,6,False,,4.006835460662842,{'reconciliation_state': 6},finite_key,False,,results/alice_recon_run_seed47_20260902_035245_686951.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed47_20260902_035245_724623.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:52:50.097768,reconciliation,0.1,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed48_20260902_035251_118809.json,390,33,23,12,12,False,3,False,,4.07683801651001,{'reconciliation_state': 3},finite_key,False,,results/alice_recon_run_seed48_20260902_035251_075319.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed48_20260902_035251_118809.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:52:55.564105,reconciliation,0.1,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed49_20260902_035256_574049.json,390,33,23,12,12,False,3,False,,4.061151742935181,{'reconciliation_state': 3},finite_key,False,,results/alice_recon_run_seed49_20260902_035256_532424.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed49_20260902_035256_574049.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:01.054378,reconciliation,0.1,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed50_20260902_035302_072321.json,390,33,23,12,12,False,5,False,,3.9272708892822266,{'reconciliation_state': 5},finite_key,False,,results/alice_recon_run_seed50_20260902_035302_040894.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed50_20260902_035302_072321.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:06.407312,reconciliation,0.1,0,0.0128205128205128,True
0.0,0.0,0.1,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed51_20260902_035307_458933.json,390,33,23,12,12,False,4,False,,4.084872722625732,{'reconciliation_state': 4},finite_key,False,,results/alice_recon_run_seed51_20260902_035307_379346.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed51_20260902_035307_458933.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:11.907394,reconciliation,0.1,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed42_20260902_035312_930543.json,390,33,23,12,12,False,1,False,,3.953542947769165,{'reconciliation_state': 1},finite_key,False,,results/alice_recon_run_seed42_20260902_035312_891045.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed42_20260902_035312_930543.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:17.289583,reconciliation,0.05,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed43_20260902_035318_293099.json,390,33,23,12,12,False,2,False,,3.942219495773315,{'reconciliation_state': 2},finite_key,False,,results/alice_recon_run_seed43_20260902_035318_264041.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed43_20260902_035318_293099.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:22.599295,reconciliation,0.05,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed44_20260902_035323_616737.json,390,33,23,12,12,False,1,False,,2.29923939704895,{'reconciliation_state': 1},finite_key,False,,results/alice_recon_run_seed44_20260902_035323_692469.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed44_20260902_035323_616737.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:26.416361,reconciliation,0.05,0,0.0128205128205128,True
0.0,0.0,0.05,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed45_20260902_035327_493983.json,390,33,23,12,12,True,0,False,,3.565561056137085,{},finite_key,True,,results/alice_recon_run_seed45_20260902_035327_393265.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed45_20260902_035327_493983.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:31.423565,reconciliation,0.05,0,0.0128205128205128,False
0.0,0.0,0.05,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed46_20260902_035332_467942.json,390,33,23,12,12,False,1,False,,1.9914445877075195,{'reconciliation_state': 1},finite_key,False,,results/alice_recon_run_seed46_20260902_035332_469246.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.05_vd0.0_seed46_20260902_035332_467942.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:53:34.939317,reconciliation,0.05,0,0.0128205128205128,True
